# filmdec totalHits=807855 recordsEcrits=807855
eid,typeIndex,compIndex,param4,bitCursor,skipCount
1073742383,35,1,1,565,0
1073742383,35,25,1,596,0
1073742385,35,0,1,651,0
1073742385,35,1,1,698,0
1073742385,35,25,1,729,0
1073742385,35,54,1,739,0
1073742386,35,0,1,1150,0
1073742386,35,1,1,1197,0
1073742386,35,21,1,1228,0
1073742386,35,25,1,1253,0
1073742387,35,0,1,1308,0
1073742387,35,1,1,1355,0
1073742387,35,21,1,1386,0
1073742387,35,25,1,1411,0
1073743871,37,21,0,1454,0
1073743871,37,29,1,1467,0
1073743881,42,0,1,1523,0
1073743881,42,1,1,1568,0
1073743881,42,2,1,1598,0
1073743881,42,3,1,1626,0
1073743883,37,0,1,1699,0
1073743883,37,1,1,1744,0
1073743883,37,2,1,1745,0
1073743883,37,3,1,1773,0
1073742383,35,0,1,518,0
1073742383,35,1,1,565,0
1073742383,35,25,1,596,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073742385,35,0,1,507,0
1073742385,35,1,1,554,0
1073742385,35,25,1,585,0
1073742385,35,54,1,595,0
1073742386,35,0,1,1006,0
1073742386,35,1,1,1053,0
1073742386,35,21,1,1084,0
1073742386,35,25,1,1109,0
1073742387,35,0,1,1164,0
1073742387,35,1,1,1211,0
1073742387,35,21,1,1242,0
1073742387,35,25,1,1267,0
1073743871,37,0,1,1316,0
1073743871,37,2,1,1361,0
1073743871,37,29,1,1389,0
1073743881,42,0,1,1436,0
1073743881,42,1,1,1481,0
1073743881,42,2,1,1511,0
1073743881,42,3,1,1539,0
1073743883,37,1,1,1606,0
1073743883,37,2,1,1607,0
1073743883,37,3,1,1635,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,392,0
1073742383,35,1,1,439,0
1073742383,35,21,1,470,0
1073742383,35,25,1,495,0
1073742383,35,57,2,505,0
1073742383,35,59,2,507,0
1073742385,35,0,1,557,0
1073742385,35,1,1,604,0
1073742385,35,25,1,635,0
1073742385,35,54,1,645,0
1073742386,35,0,1,1056,0
1073742386,35,1,1,1103,0
1073742386,35,21,1,1134,0
1073742386,35,25,1,1159,0
1073742387,35,0,1,1214,0
1073742387,35,1,1,1261,0
1073742387,35,21,1,1292,0
1073742387,35,25,1,1317,0
1073743881,42,0,1,1372,0
1073743881,42,1,1,1417,0
1073743881,42,2,1,1447,0
1073743881,42,3,1,1475,0
1073743883,37,2,1,1536,0
1073743883,37,3,1,1564,0
1073742383,35,0,1,392,0
1073742383,35,1,1,439,0
1073742383,35,21,1,470,0
1073742383,35,25,1,495,0
1073742383,35,57,2,505,0
1073742383,35,59,2,507,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,380,0
1073742383,35,1,1,427,0
1073742383,35,25,1,458,0
1073742383,35,28,1,468,0
1073742385,35,0,1,523,0
1073742385,35,1,1,570,0
1073742385,35,25,1,601,0
1073742385,35,54,1,611,0
1073742386,35,0,1,1022,0
1073742386,35,1,1,1069,0
1073742386,35,21,1,1100,0
1073742386,35,25,1,1125,0
1073742387,35,0,1,1180,0
1073742387,35,1,1,1227,0
1073742387,35,21,1,1258,0
1073742387,35,25,1,1283,0
1073743881,42,0,1,1338,0
1073743881,42,1,1,1383,0
1073743881,42,2,1,1413,0
1073743881,42,3,1,1441,0
1073743883,37,0,1,1514,0
1073743883,37,1,1,1559,0
1073743883,37,2,1,1560,0
1073743883,37,3,1,1588,0
1073742383,35,0,1,380,0
1073742383,35,1,1,427,0
1073742383,35,25,1,458,0
1073742383,35,28,1,468,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073742385,35,0,1,507,0
1073742385,35,1,1,554,0
1073742385,35,25,1,585,0
1073742385,35,54,1,595,0
1073742386,35,0,1,1006,0
1073742386,35,1,1,1053,0
1073742386,35,21,1,1084,0
1073742386,35,25,1,1109,0
1073742387,35,0,1,1164,0
1073742387,35,1,1,1211,0
1073742387,35,21,1,1242,0
1073742387,35,25,1,1267,0
1073743881,42,0,1,1322,0
1073743881,42,1,1,1367,0
1073743881,42,2,1,1397,0
1073743881,42,3,1,1425,0
1073743883,37,1,1,1492,0
1073743883,37,2,1,1493,0
1073743883,37,3,1,1521,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073742385,35,0,1,507,0
1073742385,35,1,1,554,0
1073742385,35,25,1,585,0
1073742385,35,54,1,595,0
1073742386,35,0,1,1006,0
1073742386,35,1,1,1053,0
1073742386,35,21,1,1084,0
1073742386,35,25,1,1109,0
1073742387,35,0,1,1164,0
1073742387,35,1,1,1211,0
1073742387,35,21,1,1242,0
1073742387,35,25,1,1267,0
1073743881,42,0,1,1322,0
1073743881,42,1,1,1367,0
1073743881,42,2,1,1397,0
1073743881,42,3,1,1425,0
1073743883,37,2,1,1486,0
1073743883,37,3,1,1514,0
1073742383,35,0,1,374,0
1073742383,35,1,1,421,0
1073742383,35,25,1,452,0
1073743893,37,0,1,184,0
1073743893,37,1,1,229,0
1073743893,37,2,1,259,0
1073743893,37,12,2,287,0
1073743893,37,14,1,304,0
1073743893,37,15,2,308,0
1073743893,37,24,0,354,0
1073743893,37,26,0,368,0
1073743893,37,29,1,378,0
1073743894,37,10,3,594,0
1073743894,37,12,2,705,0
1073743894,37,14,1,706,0
1073743894,37,15,2,710,0
1073743894,37,18,1,756,0
1073743894,37,24,0,757,0
1073743894,37,26,0,771,0
1073743894,37,29,1,781,0
1073741876,5,24,1,819,0
1073741947,4,0,0,935,0
1073742378,35,0,1,976,0
1073742378,35,25,1,1023,0
1073742381,35,0,1,1090,0
1073742381,35,1,1,1137,0
1073742381,35,5,1,1168,0
1073742381,35,21,1,1197,0
1073742381,35,25,1,1222,0
1073742381,35,32,1,1232,0
1073742383,35,0,1,1298,0
1073742383,35,1,1,1345,0
1073742383,35,17,0,1376,0
1073742383,35,25,1,1465,0
1073742383,35,48,1,1475,0
1073742383,35,56,1,1485,0
1073742385,35,0,1,1533,0
1073742385,35,1,1,1580,0
1073742385,35,25,1,1611,0
1073742385,35,54,1,1621,0
1073742386,35,0,1,2032,0
1073742386,35,1,1,2079,0
1073742386,35,21,1,2110,0
1073742386,35,25,1,2135,0
1073742387,35,0,1,2190,0
1073742387,35,1,1,2237,0
1073742387,35,21,1,2268,0
1073742387,35,25,1,2293,0
1073743881,42,0,1,2348,0
1073743881,42,1,1,2393,0
1073743881,42,2,1,2423,0
1073743881,42,3,1,2451,0
1073743883,37,0,1,2524,0
1073743883,37,1,1,2569,0
1073743883,37,2,1,2570,0
1073743883,37,3,1,2598,0
1073742383,35,0,1,1298,0
1073742383,35,1,1,1345,0
1073742383,35,17,0,1376,0
1073742383,35,25,1,1465,0
1073742383,35,48,1,1475,0
1073742383,35,56,1,1485,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,184,0
1073742381,35,1,1,231,0
1073742381,35,5,1,262,0
1073742381,35,21,1,291,0
1073742381,35,25,1,316,0
1073742381,35,32,1,326,0
1073742383,35,0,1,380,0
1073742383,35,1,1,427,0
1073742383,35,25,1,458,0
1073742383,35,26,1,468,0
1073742385,35,0,1,551,0
1073742385,35,1,1,598,0
1073742385,35,25,1,629,0
1073742385,35,54,1,639,0
1073742386,35,0,1,1050,0
1073742386,35,1,1,1097,0
1073742386,35,21,1,1128,0
1073742386,35,25,1,1153,0
1073742387,35,0,1,1208,0
1073742387,35,1,1,1255,0
1073742387,35,21,1,1286,0
1073742387,35,25,1,1311,0
1073743881,42,0,1,1366,0
1073743881,42,1,1,1411,0
1073743881,42,2,1,1441,0
1073743881,42,3,1,1469,0
1073743883,37,2,1,1530,0
1073743883,37,3,1,1558,0
1073743893,37,0,1,1625,0
1073743893,37,1,1,1670,0
1073743893,37,26,0,1700,0
1073743894,37,28,0,1743,0
1073743894,37,29,1,1747,0
1073742383,35,0,1,380,0
1073742383,35,1,1,427,0
1073742383,35,25,1,458,0
1073742383,35,26,1,468,0
1073741947,4,0,0,29,0
1073741951,21,13,0,64,0
1073742378,35,0,1,105,0
1073742378,35,25,1,152,0
1073742381,35,0,1,219,0
1073742381,35,1,1,266,0
1073742381,35,5,1,297,0
1073742381,35,21,1,326,0
1073742381,35,25,1,351,0
1073742381,35,32,1,361,0
1073742383,35,0,1,409,0
1073742383,35,1,1,456,0
1073742383,35,25,1,487,0
1073742385,35,0,1,542,0
1073742385,35,1,1,589,0
1073742385,35,25,1,620,0
1073742385,35,54,1,630,0
1073742386,35,0,1,1041,0
1073742386,35,1,1,1088,0
1073742386,35,21,1,1119,0
1073742386,35,25,1,1144,0
1073742387,35,0,1,1199,0
1073742387,35,1,1,1246,0
1073742387,35,21,1,1277,0
1073742387,35,25,1,1302,0
1073743881,42,0,1,1357,0
1073743881,42,1,1,1402,0
1073743881,42,2,1,1432,0
1073743881,42,3,1,1460,0
1073743883,37,1,1,1527,0
1073743883,37,2,1,1528,0
1073743883,37,3,1,1556,0
1073743893,37,0,1,1617,0
1073743893,37,1,1,1662,0
1073742383,35,0,1,409,0
1073742383,35,1,1,456,0
1073742383,35,25,1,487,0
1073741881,5,1,1,116,0
1073741947,4,0,0,164,0
1073742378,35,0,1,205,0
1073742378,35,25,1,252,0
1073742381,35,0,1,319,0
1073742381,35,1,1,366,0
1073742381,35,5,1,397,0
1073742381,35,21,1,426,0
1073742381,35,25,1,451,0
1073742381,35,32,1,461,0
1073742383,35,0,1,509,0
1073742383,35,1,1,556,0
1073742383,35,25,1,587,0
1073742385,35,0,1,642,0
1073742385,35,1,1,689,0
1073742385,35,25,1,720,0
1073742385,35,54,1,730,0
1073742386,35,0,1,1141,0
1073742386,35,1,1,1188,0
1073742386,35,21,1,1219,0
1073742386,35,25,1,1244,0
1073742387,35,0,1,1299,0
1073742387,35,1,1,1346,0
1073742387,35,21,1,1377,0
1073742387,35,25,1,1402,0
1073743881,42,0,1,1457,0
1073743881,42,1,1,1502,0
1073743881,42,2,1,1503,0
1073743881,42,3,1,1531,0
1073743883,37,2,1,1592,0
1073743883,37,3,1,1620,0
1073743893,37,0,1,1681,0
1073743893,37,1,1,1726,0
1073742383,35,0,1,509,0
1073742383,35,1,1,556,0
1073742383,35,25,1,587,0
1073742388,35,0,1,345,0
1073742388,35,1,1,392,0
1073742388,35,2,1,423,0
1073742388,35,6,1,432,0
1073742388,35,9,1,790,0
1073742388,35,13,3,1124,0
1073742388,35,14,1,1132,0
1073742388,35,15,2,1136,0
1073742388,35,17,0,1208,0
1073742388,35,18,2,1284,0
1073742388,35,21,1,1292,0
1073742388,35,22,1,1317,0
1073742388,35,23,4,1352,0
1073742388,35,24,1,1371,0
1073742388,35,25,1,1383,0
1073742388,35,33,1,1393,0
1073742388,35,34,1,1403,0
1073742388,35,42,1,1414,0
1073742388,35,43,2,1421,0
1073742388,35,44,2,1625,0
1073742388,35,45,2,1828,0
1073742388,35,46,2,1845,0
1073742388,35,47,1,1862,0
1073742388,35,49,1,1871,0
1073742388,35,52,1,1874,0
1073742388,35,53,2,1942,0
1073742388,35,58,1,1973,0
1073741828,6,10,1,2007,0
1073741834,6,10,1,2074,0
1073741881,5,20,1,2153,0
1073741881,5,22,1,2231,0
1073741881,5,24,1,2233,0
1073741947,4,0,0,2336,0
1073742378,35,0,1,2377,0
1073742378,35,25,1,2424,0
1073742381,35,0,1,2485,0
1073742381,35,1,1,2532,0
1073742381,35,5,1,2563,0
1073742381,35,25,1,2592,0
1073742381,35,32,1,2602,0
1073742383,35,0,1,2650,0
1073742383,35,1,1,2697,0
1073742383,35,25,1,2728,0
1073742385,35,0,1,2783,0
1073742385,35,1,1,2830,0
1073742385,35,25,1,2861,0
1073742385,35,54,1,2871,0
1073742386,35,0,1,3282,0
1073742386,35,1,1,3329,0
1073742386,35,21,1,3360,0
1073742386,35,25,1,3385,0
1073742387,35,0,1,3440,0
1073742387,35,1,1,3487,0
1073742387,35,21,1,3518,0
1073742387,35,25,1,3543,0
1073743112,43,18,1,3580,0
1073743881,42,0,1,3640,0
1073743881,42,1,1,3685,0
1073743881,42,2,1,3686,0
1073743881,42,3,1,3714,0
1073743883,37,0,1,3787,0
1073743883,37,1,1,3832,0
1073743883,37,2,1,3833,0
1073743883,37,3,1,3861,0
1073743893,37,0,1,3922,0
1073743893,37,1,1,3967,0
1073742383,35,0,1,2650,0
1073742383,35,1,1,2697,0
1073742383,35,25,1,2728,0
1073743895,37,10,3,280,0
1073743895,37,14,1,372,0
1073743895,37,15,2,376,0
1073743895,37,18,1,422,0
1073743895,37,26,0,423,0
1073743895,37,29,1,433,0
1073743898,38,0,1,595,0
1073743898,38,10,3,640,0
1073743898,38,14,1,751,0
1073743898,38,15,2,755,0
1073741947,4,0,0,828,0
1073742378,35,0,1,869,0
1073742378,35,25,1,916,0
1073742381,35,0,1,977,0
1073742381,35,1,1,1024,0
1073742381,35,5,1,1055,0
1073742381,35,25,1,1084,0
1073742381,35,32,1,1094,0
1073742383,35,0,1,1142,0
1073742383,35,1,1,1189,0
1073742383,35,25,1,1220,0
1073742385,35,0,1,1275,0
1073742385,35,1,1,1322,0
1073742385,35,25,1,1353,0
1073742385,35,54,1,1363,0
1073742386,35,0,1,1774,0
1073742386,35,1,1,1821,0
1073742386,35,21,1,1852,0
1073742386,35,25,1,1877,0
1073742387,35,0,1,1932,0
1073742387,35,1,1,1979,0
1073742387,35,21,1,2010,0
1073742387,35,25,1,2035,0
1073742388,35,0,1,2096,0
1073742388,35,1,1,2143,0
1073742388,35,25,1,2174,0
1073742388,35,48,1,2184,0
1073742388,35,56,1,2194,0
1073743881,42,0,1,2242,0
1073743881,42,1,1,2287,0
1073743881,42,2,1,2288,0
1073743881,42,3,1,2316,0
1073743883,37,2,1,2377,0
1073743883,37,3,1,2405,0
1073743893,37,0,1,2466,0
1073743893,37,1,1,2511,0
1073742383,35,0,1,1142,0
1073742383,35,1,1,1189,0
1073742383,35,25,1,1220,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,178,0
1073742381,35,1,1,225,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073742385,35,0,1,476,0
1073742385,35,1,1,523,0
1073742385,35,25,1,554,0
1073742385,35,54,1,564,0
1073742386,35,0,1,975,0
1073742386,35,1,1,1022,0
1073742386,35,21,1,1053,0
1073742386,35,25,1,1078,0
1073742387,35,0,1,1133,0
1073742387,35,1,1,1180,0
1073742387,35,21,1,1211,0
1073742387,35,25,1,1236,0
1073742388,35,0,1,1291,0
1073742388,35,1,1,1338,0
1073742388,35,25,1,1369,0
1073742388,35,26,1,1379,0
1073743881,42,1,1,1440,0
1073743881,42,2,1,1441,0
1073743881,42,3,1,1469,0
1073743883,37,1,1,1509,0
1073743883,37,2,1,1510,0
1073743883,37,3,1,1538,0
1073743893,37,0,1,1599,0
1073743893,37,1,1,1644,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,178,0
1073742381,35,1,1,225,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073742385,35,1,1,470,0
1073742385,35,25,1,472,0
1073742385,35,54,1,482,0
1073742386,35,0,1,529,0
1073742386,35,1,1,576,0
1073742386,35,21,1,607,0
1073742386,35,25,1,632,0
1073742387,35,0,1,687,0
1073742387,35,1,1,734,0
1073742387,35,21,1,765,0
1073742387,35,25,1,790,0
1073742388,35,0,1,839,0
1073742388,35,1,1,886,0
1073742388,35,25,1,888,0
1073743881,42,1,1,937,0
1073743881,42,2,1,938,0
1073743881,42,3,1,966,0
1073743883,37,2,1,1027,0
1073743883,37,3,1,1055,0
1073743893,37,0,1,1116,0
1073743893,37,1,1,1161,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,172,0
1073742381,35,5,1,219,0
1073742381,35,25,1,248,0
1073742381,35,32,1,258,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073742385,35,0,1,433,0
1073742385,35,1,1,480,0
1073742385,35,25,1,511,0
1073742386,35,0,1,560,0
1073742386,35,1,1,607,0
1073742386,35,25,1,638,0
1073742387,35,0,1,693,0
1073742387,35,1,1,740,0
1073742387,35,21,1,771,0
1073742387,35,25,1,796,0
1073743881,42,0,1,851,0
1073743881,42,1,1,896,0
1073743881,42,2,1,897,0
1073743881,42,3,1,925,0
1073743883,37,0,1,998,0
1073743883,37,1,1,1043,0
1073743883,37,2,1,1044,0
1073743883,37,3,1,1072,0
1073743893,37,0,1,1133,0
1073743893,37,1,1,1178,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,1,1,123,0
1073742378,35,25,1,154,0
1073742381,35,0,1,209,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073742385,35,0,1,470,0
1073742385,35,1,1,517,0
1073742385,35,25,1,548,0
1073742386,35,0,1,597,0
1073742386,35,1,1,644,0
1073742386,35,25,1,675,0
1073742387,35,0,1,730,0
1073742387,35,1,1,777,0
1073742387,35,21,1,808,0
1073742387,35,25,1,833,0
1073742388,35,0,1,888,0
1073742388,35,1,1,935,0
1073742388,35,15,2,966,0
1073742388,35,25,1,1038,0
1073743881,42,0,1,1093,0
1073743881,42,1,1,1138,0
1073743881,42,2,1,1139,0
1073743881,42,3,1,1167,0
1073743883,37,2,1,1228,0
1073743883,37,3,1,1256,0
1073743893,37,0,1,1317,0
1073743893,37,1,1,1362,0
1073742383,35,0,1,343,0
1073742383,35,1,1,390,0
1073742383,35,25,1,421,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,1,1,123,0
1073742378,35,25,1,154,0
1073742381,35,0,1,209,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073742385,35,0,1,501,0
1073742385,35,1,1,548,0
1073742385,35,25,1,579,0
1073742386,35,0,1,628,0
1073742386,35,1,1,675,0
1073742386,35,25,1,706,0
1073742387,35,0,1,761,0
1073742387,35,1,1,808,0
1073742387,35,21,1,839,0
1073742387,35,25,1,864,0
1073742388,35,0,1,913,0
1073742388,35,1,1,960,0
1073742388,35,25,1,991,0
1073743881,42,0,1,1046,0
1073743881,42,1,1,1091,0
1073743881,42,2,1,1121,0
1073743881,42,3,1,1149,0
1073743883,37,1,1,1216,0
1073743883,37,2,1,1217,0
1073743883,37,3,1,1245,0
1073743893,37,0,1,1306,0
1073743893,37,1,1,1351,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,1,1,123,0
1073742378,35,25,1,154,0
1073742381,35,0,1,209,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073742385,35,0,1,501,0
1073742385,35,1,1,548,0
1073742385,35,25,1,579,0
1073742386,35,0,1,628,0
1073742386,35,1,1,675,0
1073742386,35,25,1,706,0
1073742387,35,0,1,761,0
1073742387,35,1,1,808,0
1073742387,35,21,1,839,0
1073742387,35,25,1,864,0
1073742388,35,0,1,919,0
1073742388,35,1,1,966,0
1073742388,35,21,1,997,0
1073742388,35,25,1,1022,0
1073743881,42,0,1,1077,0
1073743881,42,1,1,1122,0
1073743881,42,2,1,1152,0
1073743881,42,3,1,1180,0
1073743883,37,1,1,1247,0
1073743883,37,2,1,1248,0
1073743883,37,3,1,1276,0
1073743893,37,0,1,1337,0
1073743893,37,1,1,1382,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,1,1,123,0
1073742378,35,25,1,154,0
1073742381,35,0,1,209,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073742385,35,0,1,501,0
1073742385,35,1,1,548,0
1073742385,35,25,1,579,0
1073742386,35,0,1,628,0
1073742386,35,1,1,675,0
1073742386,35,25,1,706,0
1073742387,35,0,1,761,0
1073742387,35,1,1,808,0
1073742387,35,21,1,839,0
1073742387,35,25,1,864,0
1073742388,35,0,1,913,0
1073742388,35,1,1,960,0
1073742388,35,25,1,991,0
1073743881,42,0,1,1046,0
1073743881,42,1,1,1091,0
1073743881,42,2,1,1121,0
1073743881,42,3,1,1149,0
1073743883,37,0,1,1216,0
1073743883,37,2,1,1261,0
1073743883,37,3,1,1289,0
1073743893,37,0,1,1350,0
1073743893,37,1,1,1395,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,1,1,123,0
1073742378,35,25,1,154,0
1073742381,35,0,1,209,0
1073742381,35,5,1,256,0
1073742381,35,25,1,285,0
1073742381,35,32,1,295,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073742385,35,0,1,501,0
1073742385,35,1,1,548,0
1073742385,35,25,1,579,0
1073742386,35,0,1,628,0
1073742386,35,1,1,675,0
1073742386,35,25,1,706,0
1073742387,35,0,1,761,0
1073742387,35,1,1,808,0
1073742387,35,21,1,839,0
1073742387,35,25,1,864,0
1073742388,35,0,1,913,0
1073742388,35,1,1,960,0
1073742388,35,25,1,991,0
1073743881,42,0,1,1046,0
1073743881,42,1,1,1091,0
1073743881,42,2,1,1121,0
1073743881,42,3,1,1149,0
1073743883,37,1,1,1216,0
1073743883,37,2,1,1217,0
1073743883,37,3,1,1245,0
1073743893,37,0,1,1306,0
1073743893,37,1,1,1351,0
1073742383,35,0,1,349,0
1073742383,35,1,1,396,0
1073742383,35,21,1,427,0
1073742383,35,25,1,452,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,172,0
1073742381,35,5,1,219,0
1073742381,35,25,1,248,0
1073742381,35,32,1,258,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073742385,35,0,1,439,0
1073742385,35,1,1,486,0
1073742385,35,21,1,517,0
1073742385,35,25,1,542,0
1073742386,35,0,1,591,0
1073742386,35,1,1,638,0
1073742386,35,25,1,669,0
1073742387,35,0,1,724,0
1073742387,35,1,1,771,0
1073742387,35,21,1,802,0
1073742387,35,25,1,827,0
1073742388,35,0,1,882,0
1073742388,35,1,1,929,0
1073742388,35,21,1,960,0
1073742388,35,25,1,985,0
1073743881,42,0,1,1040,0
1073743881,42,1,1,1085,0
1073743881,42,2,1,1115,0
1073743881,42,3,1,1143,0
1073743883,37,2,1,1204,0
1073743883,37,3,1,1232,0
1073743893,37,0,1,1293,0
1073743893,37,1,1,1338,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,172,0
1073742381,35,5,1,219,0
1073742381,35,25,1,248,0
1073742381,35,32,1,258,0
1073742383,35,0,1,312,0
1073742383,35,1,1,359,0
1073742383,35,21,1,390,0
1073742383,35,25,1,415,0
1073742385,35,0,1,464,0
1073742385,35,1,1,511,0
1073742385,35,25,1,542,0
1073742386,35,0,1,591,0
1073742386,35,1,1,638,0
1073742386,35,25,1,669,0
1073742387,35,0,1,718,0
1073742387,35,21,1,765,0
1073742387,35,25,1,790,0
1073742388,35,0,1,839,0
1073742388,35,1,1,886,0
1073742388,35,25,1,917,0
1073743881,42,0,1,972,0
1073743881,42,1,1,1017,0
1073743881,42,2,1,1047,0
1073743881,42,3,1,1075,0
1073743883,37,1,1,1142,0
1073743883,37,2,1,1143,0
1073743883,37,3,1,1171,0
1073743893,37,0,1,1232,0
1073743893,37,1,1,1277,0
1073742383,35,0,1,312,0
1073742383,35,1,1,359,0
1073742383,35,21,1,390,0
1073742383,35,25,1,415,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742381,35,0,1,172,0
1073742381,35,5,1,219,0
1073742381,35,25,1,248,0
1073742381,35,32,1,258,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073742385,35,0,1,439,0
1073742385,35,1,1,486,0
1073742385,35,21,1,517,0
1073742385,35,25,1,542,0
1073742386,35,0,1,591,0
1073742386,35,1,1,638,0
1073742386,35,25,1,669,0
1073742387,35,0,1,724,0
1073742387,35,1,1,771,0
1073742387,35,21,1,802,0
1073742387,35,25,1,827,0
1073742388,35,0,1,882,0
1073742388,35,1,1,929,0
1073742388,35,21,1,960,0
1073742388,35,25,1,985,0
1073743881,42,0,1,1040,0
1073743881,42,1,1,1085,0
1073743881,42,2,1,1086,0
1073743881,42,3,1,1114,0
1073743883,37,1,1,1181,0
1073743883,37,2,1,1182,0
1073743883,37,3,1,1210,0
1073743893,37,0,1,1271,0
1073743893,37,1,1,1316,0
1073742383,35,0,1,306,0
1073742383,35,1,1,353,0
1073742383,35,25,1,384,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
