type_id,obj_group,obj_gid,dx,dy,dz,note
-1922306718,bloc,-1574474235,1.201240,2.696906,0.647172,
-737537936,bloc,-2082744628,0.516133,0.494280,0.499056,
-204811214,bloc,-198398685,1.911486,2.473432,1.690144,
1368007428,bloc,1267538673,0.111656,0.111419,0.200644,
-1734475997,bloc,84186804,1.056016,1.044599,16.790279,
877335626,bloc,-511644577,1.103385,0.830813,1.643015,
2029142870,bloc,949867225,0.525239,0.422222,0.457929,
-695072432,bloc,322528051,12.800005,25.600000,0.200000,
-295994183,bloc,-1886421579,0.171712,0.312213,0.159911,
745984511,bloc,469279606,0.050273,0.050528,0.025448,
-2127492930,bloc,-471179769,3.772734,2.978992,1.728529,
277607107,bloc,-1227324702,1.101117,0.637879,0.690017,
1213841722,bloc,2117081357,0.952394,0.869342,1.180894,
1521283509,bloc,1033761938,1.514081,1.802578,1.363107,
-506694472,bloc,406985790,0.001000,0.132152,0.128275,
177237589,bloc,673416126,6.400009,6.400000,25.600000,
629142026,bloc,-93078987,0.001000,0.800000,0.800000,
1219191571,bloc,1354785210,1.676823,2.399659,1.225163,
-290473601,bloc,-1153069945,0.001000,0.283987,0.066087,
-1346963786,bloc,2083613814,0.802078,0.400034,0.579105,
991877797,bloc,1664511110,0.001000,0.100000,0.200000,
1977286698,bloc,840248128,0.833229,0.835905,0.404311,
-1442398229,bloc,62126925,0.063825,1.625804,0.042206,
473638307,bloc,688409411,0.120967,0.547572,0.437004,
960472919,bloc,1088159033,2.623528,2.269585,1.543936,
1972448707,bloc,1892233227,3.397702,0.448867,0.544925,
208178786,bloc,-1492106991,0.501580,0.452967,0.424145,
1176787669,bloc,-300108174,0.100000,0.100001,0.100000,
-1815132224,bloc,-559087129,1.164036,1.348729,2.259334,
755658281,bloc,1775870650,9.032224,0.813124,4.416199,
545089494,bloc,727978801,0.111656,0.111419,0.200644,
-442175810,bloc,-1642041387,0.555216,0.584884,0.985567,
324863797,bloc,-815059684,0.266549,0.470301,0.217508,
386261628,bloc,869445557,0.360832,0.368153,0.168051,
-69406623,bloc,732822910,0.061823,0.216092,0.305839,
1260991046,bloc,1905675606,0.192136,0.544525,0.048584,
917772823,bloc,922503748,0.001000,0.131836,0.050000,
688715404,bloc,549470381,1.088847,0.668094,0.146280,
-321529155,bloc,1123775789,0.458199,3.600437,2.800033,
-1085863628,bloc,-405608306,0.617959,0.800000,0.205188,
-270422898,bloc,373898873,0.560474,1.213100,0.096527,
-697090925,bloc,-41089257,0.201210,0.201208,0.400526,
179442392,bloc,-1030524909,1.906324,3.449141,2.459579,
-92830916,bloc,-127533745,1.208496,2.545820,0.615902,
554987018,bloc,1689698221,0.913335,0.798191,0.850062,
-1630109204,bloc,1723227647,6.400011,6.400000,6.400016,
992350495,bloc,335159131,0.001000,0.100000,0.100000,
-1756352121,bloc,32550533,0.534084,0.475829,0.994668,
-474183284,bloc,-1774708671,0.525914,0.527681,0.109364,
174850678,bloc,647260325,0.166706,0.166706,0.105448,
421404880,bloc,-930912881,1.113872,1.037637,1.326694,
1594176107,bloc,-1892874251,0.781847,3.019153,2.039459,
-1580981655,bloc,92572615,0.204311,0.276526,0.238883,
1994740405,bloc,537141009,0.280455,0.274241,0.255124,
1744456276,bloc,-301909803,0.111656,0.111419,0.200644,
1542250243,bloc,106821816,0.400000,0.400000,0.400000,
126943831,bloc,-1701662196,0.278998,0.283779,0.413200,
672234966,bloc,681545928,0.334866,0.249476,0.029026,
1004559525,bloc,-841224616,1.000000,1.000000,0.025000,
-1534482839,bloc,-730498298,3.814675,3.557225,14.701300,
2075366164,bloc,-370802773,0.051823,0.169736,0.133195,
-1692352740,bloc,2139650358,1.325724,1.535358,1.918490,
250230204,bloc,-319942944,0.800005,1.600000,0.200000,
20764336,bloc,-229850630,0.713288,0.699316,0.112068,
-1881784099,bloc,-1400522826,0.802204,0.803575,0.579236,
-1735909100,bloc,1741023511,2.261693,2.888516,0.217402,
-2005920594,bloc,821663667,0.537960,0.533167,0.336035,
209250586,bloc,-270776419,0.244895,0.249119,0.317446,
1425882685,bloc,-1165484248,0.641476,0.623659,0.560941,
1732362992,bloc,107268031,0.001000,0.087517,0.021493,
1252397759,bloc,-2034083895,3.199992,12.800013,3.200000,
-598928316,bloc,1895857886,2.717690,2.513401,2.092081,
-1426553884,bloc,-930912881,1.113872,1.037637,1.326694,
-222717036,bloc,1424592395,0.562055,0.516645,0.456063,
-1755375476,bloc,-163217338,0.111656,0.111419,0.200644,
306231068,bloc,2139288755,0.222573,1.606427,1.804955,
1149163978,bloc,1273329451,0.014309,0.203231,0.302717,
-1433860927,bloc,384935779,0.737502,0.765384,2.205647,
1348730778,bloc,-549730823,0.992203,1.599360,1.000392,
491855435,bloc,-479951055,0.194574,0.226110,0.523739,
-824866137,bloc,1691313042,0.111656,0.111419,0.200644,
510288182,bloc,-666436915,0.338686,0.405069,0.474447,
645424696,bloc,934028415,0.515570,1.613531,1.803266,
-1399929669,bloc,-212163351,0.001000,0.116971,0.114852,
1322155892,bloc,300401024,0.001000,0.100098,0.046875,
1184255153,bloc,-1298656944,0.001000,0.100000,0.200000,
1764940869,bloc,-830655175,0.052060,0.058025,0.119936,
886051836,bloc,-1386805296,0.189748,5.101331,0.191732,
-1057470732,bloc,933676762,0.200000,0.800001,0.200000,
-1509623354,bloc,-1682449734,0.619272,0.585161,0.207341,
782185376,bloc,-970231605,0.402427,0.428452,0.532104,
-643130885,bloc,-1832863494,2.361547,2.397206,7.822239,
-634235192,bloc,-308887456,0.120242,0.801765,0.378002,
-435811131,bloc,-689846731,0.685398,1.161617,0.985520,
-1457986597,bloc,195290111,0.063825,1.625804,0.042206,
1753092151,bloc,77555183,0.204070,1.606427,1.804955,
-1386611038,bloc,996841751,0.206332,0.437173,1.324427,
-617446958,bloc,-1789429908,0.200235,0.800013,1.200027,
175813891,bloc,988934995,1.088624,1.570232,3.428094,
1225151943,bloc,440355378,0.200000,0.800000,0.100000,
-771557571,bloc,849707817,6.526044,0.472173,0.559476,
1061131721,bloc,-1818444152,0.008615,0.010610,0.100505,
1399670190,bloc,-2073562730,1.410944,1.334620,0.371730,
697896357,bloc,-1603432422,0.111656,0.111419,0.200644,
-630974711,bloc,-158726518,0.111656,0.111419,0.200644,
-2016403127,bloc,2017333042,0.001000,0.141147,0.124839,
-1658217552,bloc,-716990243,0.192619,0.558724,0.895772,
-638014681,bloc,313016083,0.507890,0.505150,0.387284,
-758876644,bloc,1541991184,0.001000,0.100000,0.100000,
105375370,bloc,-2045059867,0.051000,0.169663,0.078341,
-1040591389,bloc,-1402658956,0.267934,0.186072,0.110905,
-247884359,bloc,298440411,0.001000,0.800000,0.100000,
-804440436,bloc,-830841061,0.006250,0.250000,0.168251,
986037764,bloc,-892936764,0.111656,0.111419,0.200644,
-1380608246,bloc,787806959,0.158122,0.163072,0.089555,
-496297780,bloc,2043721319,1.180297,1.357699,2.046995,
660587119,bloc,130339989,0.200000,0.200000,0.800000,
2077771741,bloc,-1779499151,1.122306,1.222412,1.062948,
-637514588,bloc,-1577824462,0.111656,0.111419,0.200644,
-631162232,bloc,653320750,2.006856,1.838120,1.410734,
-1214088543,bloc,114031445,0.641657,0.588728,1.864222,
713926422,bloc,1637157079,0.111656,0.111419,0.200644,
892184937,bloc,399740398,0.319551,0.467073,0.527257,
-2131404914,bloc,1430415063,0.300015,0.816855,0.450172,
1941978563,bloc,881000359,0.292417,0.333543,0.141249,
-204435982,bloc,-530987197,0.214349,1.516568,2.316428,
-263669555,bloc,-1182513631,0.228037,0.736955,0.917090,
134811373,bloc,1233595055,1.483168,1.696161,0.220864,
-131660950,bloc,-1199610461,0.236757,0.228259,0.171825,
504766876,bloc,197260171,0.182819,0.242613,0.230351,
1251515402,bloc,-1727317670,0.001000,0.100000,0.100000,
1048266527,bloc,-354801940,2.455421,2.290437,1.648857,
1101014104,bloc,64204121,0.181013,0.058940,0.221315,
1516769259,bloc,617315988,1.600000,6.400000,1.600003,
-810843343,bloc,249750685,2.143296,0.608085,2.908559,
-147813598,bloc,-21902362,1.600000,1.600000,2.200000,
1414617001,bloc,1897874589,0.537144,0.584912,1.193496,
-2137591871,bloc,-449735134,0.111656,0.111419,0.200644,
1118253092,bloc,813230729,0.800431,0.453040,0.486752,
1345663950,bloc,115659522,1.000000,1.000000,0.025000,
2056708473,bloc,-1337806479,0.001000,0.200000,0.200000,
-29874442,bloc,246695066,0.060398,0.824844,0.040888,
1162311902,bloc,-973827474,0.166706,0.166706,0.105448,
50251886,bloc,1726722273,0.907206,0.622250,0.502368,
2121485129,bloc,1765661518,0.880142,0.724812,0.201765,
-1397333010,bloc,409149795,0.242581,0.292375,0.178708,
1638559932,bloc,-811500196,4.618474,0.810496,2.210921,
-1610895870,bloc,-152628264,0.111656,0.111419,0.200644,
488880278,bloc,90772174,0.149093,0.191292,0.159101,
2070929587,bloc,-1586180127,1.415701,1.551216,2.769091,
-457519039,bloc,-648658890,0.274343,0.137654,0.198442,
2134553399,bloc,-1558466415,1.160964,1.093310,3.219593,
906312408,bloc,-137932112,0.247585,0.733464,1.358646,
517952048,bloc,577752784,0.265548,0.314299,0.291858,
655449053,bloc,-1148299641,1.355776,1.302268,0.441754,
-446869158,bloc,-1924079212,0.111656,0.111419,0.200644,
-2101671295,bloc,1019862581,0.100000,0.100000,0.100000,
-647628637,bloc,-2091908041,1.401861,1.256431,0.571297,
-234529054,bloc,-1095067419,0.424318,0.422127,0.812509,
-330181023,bloc,1006821727,0.800000,0.800001,0.800012,
-687325913,bloc,-2102616524,2.341202,2.405783,10.477621,
1191635031,bloc,1494967815,1.474751,3.954200,1.328672,
816213400,bloc,-1334992085,0.420372,0.452465,0.850587,
51378384,bloc,1144899286,0.001000,0.200000,0.200000,
1020008154,bloc,-1587620590,3.910511,1.927370,1.630119,
1789381662,bloc,-653454942,0.284533,0.065711,0.271105,
751943847,bloc,-1928819,0.111656,0.111419,0.200644,
1227849798,bloc,-437035717,0.967826,0.957705,0.166174,
-1796165553,bloc,381075323,12.800000,12.800035,12.800000,
-420270657,bloc,-1673398965,0.001000,0.200000,0.400000,
-210709667,bloc,2008934851,0.214349,1.516568,2.316038,
1581171901,bloc,1559797032,0.010415,0.666022,0.407256,
377293423,bloc,-875316397,0.199665,0.800644,0.439385,
679650438,bloc,-897761033,0.099326,0.122601,0.190976,
-827242762,bloc,-762692972,0.111656,0.111419,0.200644,
-79977010,bloc,-308887456,0.120242,0.801765,0.378002,
1048269080,bloc,1273787168,5.190524,3.791402,2.648383,
-1018432779,bloc,1992007932,12.800020,12.800020,12.800026,
1857035317,bloc,-1090034458,0.062846,0.624752,1.043960,
-1489146921,bloc,-1737777238,0.397939,0.397939,0.800000,
-872665200,bloc,-944618431,0.771178,1.933233,0.056645,
1976360296,bloc,357499581,0.001000,0.512500,0.030854,
1222961709,bloc,-582814579,0.158804,0.513089,0.765520,
-731762604,bloc,-630925516,1.217092,1.201152,0.814619,
487255938,bloc,-2018244591,1.113010,0.951275,0.801768,
-2000454914,bloc,-204752689,2.419318,1.008126,1.591831,
1337005876,bloc,-1003266208,0.800001,3.199981,0.800000,
1067908345,bloc,1837711250,0.001000,0.143326,0.073500,
322569432,bloc,1321881721,0.111656,0.111419,0.200644,
-797377496,bloc,-1201478481,1.343035,1.517377,3.306728,
1316554231,bloc,2059696829,0.199999,0.199999,0.199999,
-642689624,bloc,575832681,0.262378,0.373109,0.170298,
161150265,bloc,330828860,0.111656,0.111419,0.200644,
-40194847,bloc,1308948540,0.001000,0.100000,0.100000,
1594149931,bloc,1423055149,0.971463,0.705884,0.722740,
330658077,bloc,-1106035173,0.111656,0.111419,0.200644,
-1560368478,bloc,1402953599,0.001000,0.100000,0.100000,
-467387898,bloc,-270414703,0.101243,0.242378,0.168611,
-1753223075,bloc,-2038699145,0.469186,0.825331,0.401832,
-442993746,bloc,948413985,0.051000,0.169663,0.078341,
-44469856,bloc,1593694882,0.152657,0.136299,0.189513,
-1859560276,bloc,813230729,0.800431,0.453040,0.486752,
-698747569,bloc,-2123921216,1.034211,2.717257,1.303116,
350002954,bloc,-56447116,0.417973,1.151080,0.993199,
-1697424621,bloc,1807625613,0.951363,1.250564,0.026647,
-363889655,bloc,1491088289,1.697248,2.442603,1.516656,
-411259918,vehi,-1515933647,10.725101,7.348433,3.824306,
-822670277,bloc,-370472368,0.563112,0.628144,0.929068,
1304043940,bloc,-2026964057,0.098686,0.285255,0.421701,
-2065727303,bloc,-1096734729,3.232659,4.853219,2.602129,
-796080400,bloc,-1072854488,0.420528,0.452300,0.416173,
-1729719259,bloc,1684540564,0.400000,0.400003,0.200001,
1395190029,bloc,1582347748,0.647629,0.670198,0.365516,
-951762145,bloc,946937166,0.844810,0.847080,0.400790,
1200686687,bloc,-1625338578,4.296911,3.405119,2.746581,
310710685,bloc,1193101644,0.111656,0.111419,0.200644,
-1554213874,bloc,142429692,3.506880,3.019234,2.725727,
399695140,bloc,-789651490,0.111656,0.111419,0.200644,
666368264,bloc,1841060825,0.713221,0.820994,1.374728,
768219059,bloc,522072312,0.311058,8.004681,0.270514,
27445304,bloc,1703558450,0.111656,0.111419,0.200644,
1867877850,bloc,-712124459,1.185433,1.944164,0.185419,
1196467134,bloc,642977183,0.111656,0.111419,0.200644,
354293918,bloc,1021648974,0.667863,1.334176,1.937909,
-2094645197,bloc,-1225819440,1.817750,1.722719,0.175190,
-27094769,bloc,527322012,0.001000,0.286897,0.237708,
639717527,mach,-848859733,9.612774,3.006225,5.060326,
217793994,bloc,1620907783,0.713706,1.242703,0.388832,
-378466386,bloc,1339024428,0.549681,0.449420,0.471617,
-1624498794,bloc,618668987,0.111656,0.111419,0.200644,
-792752403,bloc,-633976225,0.951363,1.250564,0.026647,
728572974,bloc,-1100840864,0.186356,0.780164,0.010904,
1328803566,bloc,-2038688477,0.029220,0.061743,0.117698,
-1400519942,bloc,-197343538,0.198891,0.198861,0.293155,
1090870094,bloc,1612414963,0.099326,0.122601,0.190976,
895945095,bloc,-1855474909,0.051318,0.210235,0.234399,
-1376531898,bloc,-750130874,2.210792,2.276070,1.587020,
-1148045137,bloc,1748231775,0.001000,0.628624,0.646389,
-353192367,bloc,-338392878,5.311220,5.217382,0.967385,
-380482888,bloc,-1245052235,1.014727,1.314742,0.339054,
1383245021,bloc,1877693516,0.473788,0.156198,0.302416,
960346775,bloc,81264992,0.100000,0.100000,0.100000,
1947833063,bloc,1538414278,0.001000,0.100000,0.100000,
1485295055,bloc,-1905032924,1.141978,1.143205,1.675121,
272475883,bloc,792508584,0.001000,0.100000,0.100000,
-113653827,bloc,-1216560725,1.037568,1.800319,0.509003,
26955389,bloc,1970026922,0.107408,0.318857,0.300722,
1124365800,bloc,-930912881,1.113872,1.037637,1.326694,
-515338164,,0,0.000000,0.000000,0.000000,aucune ref objet dans le food
1302622415,bloc,94404759,0.001000,0.116432,0.113871,
-1979502216,bloc,1045566971,0.488381,0.884407,0.810102,
-932348736,bloc,-905760845,0.111656,0.111419,0.200644,
1336119112,bloc,-997911265,0.322800,0.282299,0.164333,
-855934447,bloc,672576705,0.111656,0.111419,0.200644,
1697512558,bloc,-1809162997,0.455870,0.533146,1.069255,
132197456,bloc,1718376507,0.064221,0.385952,0.008191,
-1767637754,bloc,-595966307,0.934195,1.084323,1.103962,
-1161463370,bloc,2014741745,1.560405,1.537092,0.980365,
-1728338308,bloc,-1816426616,0.111656,0.111419,0.200644,
-267109549,bloc,-2015851483,0.865424,0.410878,0.489147,
559651169,bloc,-1527443661,0.269451,0.063792,0.255470,
-742193113,bloc,1128509058,0.060398,0.824844,0.040888,
-374294945,bloc,1063257294,0.111656,0.111419,0.200644,
-1409453888,bloc,732822910,0.061823,0.216092,0.305839,
-602981280,bloc,-1684084571,0.916476,0.949485,1.686866,
898691168,bloc,-2100924751,0.491358,7.675695,0.504570,
608505396,bloc,1342673566,2.197218,3.589230,1.283516,
380605324,bloc,959236495,0.111656,0.111419,0.200644,
1635203824,bloc,-903393278,0.045271,1.595279,0.435330,
812644730,bloc,249471659,0.001000,0.200000,0.200000,
1905258316,bloc,1019979677,0.513699,0.553382,0.485487,
696112949,bloc,334046475,2.333282,2.406838,2.093244,
-1174263572,bloc,580697510,0.954375,0.829220,0.337919,
-934864946,bloc,-1141544218,3.299540,1.590167,0.636398,
1623725548,bloc,2001400597,0.111656,0.111419,0.200644,
-2102278345,bloc,700037689,1.846792,1.699846,0.741727,
-255902892,bloc,-1111871515,0.001000,0.100000,0.100000,
-1389473784,bloc,1515137202,0.001000,0.797429,0.412434,
-2133082748,bloc,343774801,1.350445,1.524173,1.464498,
1530698808,mach,-2129116080,3.214976,1.605251,0.845702,
-1967357550,bloc,-374747134,2.672064,2.789461,6.957094,
1115186665,bloc,-440502905,0.111656,0.111419,0.200644,
-1772266254,bloc,-456270693,0.103343,0.317700,0.303800,
1635068469,bloc,-801896548,0.001000,0.100000,0.200000,
-691883131,bloc,-256909491,6.500000,6.400000,0.100000,
-960554634,bloc,-283878076,0.111656,0.111419,0.200644,
1407596611,bloc,-811652195,1.220877,1.221605,0.846478,
219338740,bloc,-1217635173,0.111656,0.111419,0.200644,
-809878135,bloc,-1769874256,0.200035,0.173334,0.200457,
-1536593407,bloc,-374219576,0.051000,0.286418,0.109553,
1242268177,bloc,-900819365,1.606938,1.606335,0.203893,
-1407058610,bloc,-284942317,6.400000,12.800000,3.200000,
-1220152662,bloc,1081160149,0.181401,0.175501,1.905832,
648286333,bloc,-416192778,3.155303,0.426808,0.512615,
-1878826386,bloc,-437941382,0.111656,0.111419,0.200644,
252945299,bloc,616851620,0.386226,0.864185,0.407034,
-1348516151,bloc,-1593142445,0.001000,0.100000,0.100000,
140994729,bloc,-1454047044,2.978359,2.989397,0.121544,
795139849,weap,-1298016977,0.668016,0.190318,0.229596,
1377394980,bloc,450426578,0.111656,0.111419,0.200644,
2043217753,bloc,-1345047986,0.100157,0.321709,0.304715,
978787156,bloc,-270414703,0.101243,0.242378,0.168611,
1765455307,bloc,-1417746255,1.620413,4.800000,2.600000,
-586525821,bloc,443400007,0.111656,0.111419,0.200644,
1990979058,mach,-1765553538,1.466463,1.315467,1.303155,
1924058245,bloc,-1046561733,0.300361,0.322855,0.331770,
57604546,bloc,-1471077272,0.201546,0.561868,0.973634,
877432973,bloc,-582275136,0.400000,0.200000,0.008000,
424357459,bloc,1788923505,0.157949,0.070048,0.249971,
751870163,bloc,-316540936,0.171450,0.101468,0.165718,
-1869606436,bloc,1306241097,0.111656,0.111419,0.200644,
-1345444464,bloc,-1309311716,0.697423,0.619585,0.195529,
32433901,bloc,-1202486542,2.368718,1.968340,2.148092,
1592952959,bloc,273615632,8.087788,6.248964,2.388526,
1697112643,bloc,-123781058,0.800000,0.800000,3.200000,
1255341472,bloc,-374369258,1.996700,3.192964,0.237453,
-1838788030,bloc,-467123880,0.759107,0.658624,0.232311,
542514403,bloc,648097795,0.162436,0.162712,0.097696,
-1198654565,bloc,1147146342,0.001000,0.200000,0.200000,
-1251058086,bloc,-1648249808,0.684374,1.327170,0.447012,
-1470599993,bloc,-6247413,3.200008,3.200006,3.200000,
-1925589079,bloc,-191987993,0.001000,0.087517,0.020972,
943632776,bloc,894109353,1.344359,4.178529,5.219607,
-1211284811,bloc,798964601,2.513525,0.954908,2.112322,
-1962549968,bloc,1834167994,0.728301,0.784819,0.951826,
377337736,bloc,-987121859,0.111656,0.111419,0.200644,
-1624713825,bloc,-1787046766,0.983919,1.103820,0.351720,
-1699174246,bloc,-1098108094,4.337252,1.814642,1.615927,
451624981,bloc,-1293346516,1.044703,0.523744,0.290733,
-575890630,bloc,863393753,0.463626,0.768020,0.403587,
970314357,bloc,1821594551,0.787771,0.826549,0.442345,
876067633,bloc,-800535030,2.256286,0.118861,0.099562,
-1743679416,bloc,-207350646,0.632079,0.363332,0.190053,
-1978269215,bloc,507732829,0.582923,0.670931,0.205222,
1208830599,bloc,-338405497,1.600000,1.600000,6.400000,
922493807,bloc,1037351739,0.977199,2.476358,0.181488,
172670731,bloc,789212306,0.528776,0.687477,0.483811,
358069329,bloc,213524145,0.203717,1.605001,0.444775,
297195703,bloc,658346480,1.611714,0.426880,0.526267,
1189394738,bloc,-915622631,0.111656,0.111419,0.200644,
262887601,bloc,456247927,2.562912,1.367274,2.742475,
-1893021743,bloc,895991324,0.803855,0.802723,0.200246,
344047660,bloc,-1795114797,0.958652,0.873587,10.157663,
469262902,,0,0.000000,0.000000,0.000000,aucune ref objet dans le food
1694212999,bloc,-524630604,0.205551,0.172523,0.337700,
-728506015,bloc,-1603995081,3.026922,2.580828,1.629382,
-1620121425,bloc,1799865275,1.944740,1.555123,1.779071,
1371673975,bloc,1151031167,0.152700,0.122588,0.141475,
-624831409,bloc,-1960913428,0.448443,2.608504,1.604052,
1846706690,bloc,1761877980,0.100604,0.531995,0.118829,
-342108257,bloc,-594276673,0.186420,0.782622,0.016820,
73785700,bloc,-1669041533,1.447761,2.609574,2.365275,
1436709533,bloc,-1319391455,0.051823,0.169736,0.133195,
533863643,bloc,1761877980,0.100604,0.531995,0.118829,
-2103386558,bloc,-1420151597,0.028484,0.112196,0.158153,
1571993827,bloc,1525010621,2.435692,3.016615,0.811638,
-833239429,bloc,-2016852375,2.139138,0.720432,0.254487,
-835704522,bloc,178326199,0.800000,1.600000,3.200000,
578404483,bloc,103886322,0.051000,0.169663,0.078341,
-263721736,bloc,745359146,0.001000,0.100000,0.100000,
1328330308,bloc,-1058042170,0.251132,0.248988,0.402970,
-1222399102,bloc,-20745197,1.928659,1.915946,3.477293,
-1141355618,bloc,690771093,0.322800,0.282299,0.164333,
-1976922283,bloc,-720397422,0.001000,0.200000,0.200000,
1288492248,bloc,1874606262,0.111656,0.111419,0.200644,
1670996247,weap,1341363070,0.493430,0.048145,0.226605,
-322346632,bloc,-2087088782,0.111656,0.111419,0.200644,
1174542926,bloc,645317982,0.671731,0.567863,1.081041,
-397671536,bloc,-609101016,0.006250,0.390301,0.301467,
1153658114,bloc,63115346,0.111656,0.111419,0.200644,
-886969197,bloc,2137875283,0.215928,0.575000,1.100000,
-1562705301,bloc,1704697110,2.139435,1.043454,0.342361,
-1395561401,bloc,-1666376632,0.111656,0.111419,0.200644,
1430091588,bloc,1376619621,0.688813,0.399971,1.102069,
523758619,bloc,-13248157,0.248332,0.229876,0.479459,
-1074967689,bloc,619278065,0.556876,0.193857,0.557940,
-294928196,bloc,1297910848,2.853853,1.549335,1.650239,
-725281394,bloc,152941821,0.186596,0.182291,0.016567,
252201636,bloc,446248224,0.111656,0.111419,0.200644,
-497476658,bloc,646039706,0.117897,0.180620,0.061741,
539303286,bloc,-2040052862,0.001000,0.089872,0.021089,
1640301935,bloc,2007627505,0.206085,1.402981,1.500996,
-2083528368,bloc,558820020,0.111656,0.111419,0.200644,
-320983648,bloc,-627741921,0.749616,1.105544,0.149647,
1262630267,bloc,1519728694,0.817067,0.659606,1.260085,
-2117585256,bloc,-1646366901,0.848490,1.420843,1.988428,
-2139995824,bloc,70431648,0.111656,0.111419,0.200644,
-129152303,bloc,-1358273395,0.222910,3.072054,1.811258,
-1575790870,bloc,-893441842,0.152487,0.361232,0.318867,
-2013147197,weap,1379616328,0.092888,0.096491,0.096813,
-61931010,bloc,1448823707,0.001000,0.200000,0.200000,
1257925747,bloc,939698846,0.001000,0.200000,0.400000,
-608450698,bloc,452665791,0.001000,0.797122,0.430304,
-1619352010,bloc,2008934851,0.214349,1.516568,2.316038,
-2009318721,bloc,1147247344,1.431829,1.655002,0.215362,
638043116,bloc,572473344,0.194334,0.194334,0.202628,
1173466296,bloc,61609205,0.111656,0.111419,0.200644,
916290546,bloc,-1675502008,0.116317,0.738244,0.084804,
-71354192,bloc,-1856236389,0.817143,0.975310,5.661519,
691279547,bloc,1465005403,1.365699,1.505230,0.364998,
1708640340,bloc,-1182513631,0.228037,0.736955,0.917090,
906349410,bloc,-320068819,0.546347,0.419545,0.369911,
422398471,scen,-334768557,0.333888,0.071847,0.248870,via foki
-2118295393,bloc,774721793,0.514002,0.490404,0.395492,
-771863478,bloc,-1263802113,1.330992,2.449897,0.648909,
-1611266318,bloc,1968040759,0.801967,0.804268,0.046255,
1206365231,bloc,349419176,2.754675,2.451873,3.919046,
-666903105,bloc,-585208077,0.742110,0.456642,0.375820,
-153965203,bloc,-578229014,2.754675,2.451873,3.919046,
-1074529856,bloc,-981146536,0.400000,0.400000,1.600000,
1294761106,bloc,2011930800,0.111656,0.111419,0.200644,
-1872690466,bloc,1718376507,0.064221,0.385952,0.008191,
-72221914,bloc,1741023511,2.261693,2.888516,0.217402,
1526415433,bloc,-338392878,5.311220,5.217382,0.967385,
-1571274308,bloc,128534392,0.976346,1.295401,3.138478,
988199043,bloc,-1531059897,3.410232,5.223010,3.458673,
-1711743473,bloc,-13248157,0.248332,0.229876,0.479459,
79767035,bloc,1755648735,0.043313,1.203916,1.374972,
2018732273,bloc,-1988131484,1.806538,1.755131,0.663619,
595081952,bloc,-651854752,2.431121,1.963152,1.542965,
-634349675,bloc,-1995524971,1.314523,0.180391,0.914559,
1164792644,bloc,-235441080,1.084154,0.907583,16.790321,
-61519986,bloc,360795942,0.001000,0.100000,0.100000,
-1762893655,bloc,-1032075036,3.200008,3.200000,12.800000,
-968333472,bloc,1599780276,2.151044,2.392746,1.841852,
-2004832577,bloc,-91435439,0.786706,0.786964,0.704649,
2012352573,bloc,1880089287,0.111656,0.111419,0.200644,
1342572598,bloc,-710551198,0.218994,0.113911,0.334106,
764252543,bloc,-72105131,0.711313,0.394479,0.151343,
1100738325,bloc,1041278733,2.832950,2.449449,2.438657,
-870843776,vehi,-567876649,1.155328,0.672969,0.595747,
1302881900,bloc,1820497665,1.382808,1.223482,0.367962,
1604214386,bloc,344560982,0.111656,0.111419,0.200644,
900868568,bloc,-2124767572,0.262378,0.373109,0.170298,
-2048057069,bloc,537661587,1.384272,1.481385,1.430651,
1970474559,bloc,230993565,0.058345,1.600620,2.013030,
2145126493,bloc,-1202486542,2.368718,1.968340,2.148092,
1047722046,bloc,-750130874,2.210792,2.276070,1.587020,
-286481088,bloc,160004540,0.100689,0.313714,0.126959,
196164718,bloc,390192665,1.513211,1.594377,0.104820,
1912291805,bloc,402986032,0.488026,1.599522,0.449524,
825143088,bloc,-25136914,0.576792,0.544770,0.191676,
2023521157,bloc,-511473728,0.111656,0.111419,0.200644,
-2096137815,bloc,-1977578427,3.653883,3.668990,5.412158,
-1930360312,bloc,163044800,0.199488,0.399797,0.101116,
60452899,vehi,1028295258,2.275436,1.628301,1.135481,
-1307340729,bloc,1654003363,0.200134,0.193968,0.150576,
2060769519,bloc,-2018003323,1.524963,2.217795,0.484544,
-753452542,bloc,645103016,0.001000,0.321189,0.067729,
2026067479,bloc,846068357,1.022556,0.943285,0.263055,
1470161378,bloc,142429692,3.506880,3.019234,2.725727,
-1446128328,bloc,-597000038,12.800000,12.800035,12.800000,
-1586619184,bloc,250439856,0.099372,0.318321,0.301134,
2146360427,bloc,-1989574704,0.400231,0.400117,0.199803,
-12970258,bloc,-2067046616,0.464285,0.829992,0.404571,
1851417318,bloc,-620007416,0.001000,0.100000,0.100000,
-1166604059,bloc,-673648082,0.001000,0.087500,0.075000,
-1536880685,bloc,838131847,0.001000,0.117518,0.113941,
-1767947457,bloc,-1098208977,4.572874,1.800000,3.046367,
164658352,bloc,-370802773,0.051823,0.169736,0.133195,
-382305004,bloc,639520722,2.091769,1.978237,1.539945,
345223914,bloc,-1317933028,1.370946,1.382905,0.700455,
-1423496106,bloc,-931318237,0.600000,4.618983,0.824508,
1582690303,bloc,1317555291,0.001000,0.131836,0.050000,
-1224354564,bloc,-1396607915,0.608806,0.315416,0.201432,
1087035505,bloc,71884268,0.381998,0.060686,0.145478,
