carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
live fire,4,18,0,0,2.25,9.25,2.52,-0.079,0.149,0.694,114,23.02,14.42,18.48,1.93,0.076,0.839,0.514,0.608,0.800,0.080,0.876,0.303
live fire,5,18,0,0,2.75,9.25,2.28,-0.163,0.120,0.667,92,22.47,14.72,18.78,2.27,0.061,0.811,0.485,0.489,0.767,0.064,0.846,0.268
live fire,6,18,0,0,3.25,9.25,1.92,-0.389,0.114,0.667,87,21.86,15.25,19.31,2.16,0.034,0.820,0.407,0.462,0.767,0.036,0.856,0.235
live fire,7,18,0,0,3.75,9.25,1.50,-0.665,0.113,0.750,86,21.28,15.90,19.96,1.80,0.002,0.850,0.312,0.457,0.867,0.002,0.887,0.188
live fire,8,18,0,0,4.25,9.25,1.50,-0.533,0.114,0.667,87,20.87,16.33,20.38,1.87,0.000,0.844,0.357,0.462,0.767,0.000,0.881,0.217
live fire,9,18,0,0,4.75,9.25,1.50,-0.383,0.122,0.806,93,20.46,16.32,19.97,2.06,0.001,0.828,0.409,0.495,0.933,0.002,0.864,0.212
live fire,10,18,0,0,5.25,9.25,1.50,-0.224,0.151,0.833,115,20.16,16.02,19.68,2.06,0.016,0.828,0.464,0.613,0.967,0.017,0.864,0.250
live fire,11,18,0,0,5.75,9.25,1.50,-0.021,0.152,0.917,116,20.05,15.91,19.56,1.87,0.022,0.844,0.534,0.618,1.000,0.023,0.881,0.271
live fire,12,18,0,0,6.25,9.25,1.39,0.031,0.127,0.917,97,20.26,16.12,19.77,1.72,0.011,0.857,0.552,0.516,1.000,0.012,0.894,0.255
live fire,13,18,0,0,6.75,9.25,1.80,0.568,0.157,0.944,120,20.49,16.35,20.00,1.94,0.000,0.839,0.738,0.640,1.000,0.000,0.875,0.331
live fire,16,18,0,0,8.25,9.25,0.00,-0.860,0.115,0.861,88,21.69,17.55,21.20,2.41,0.000,0.799,0.244,0.468,1.000,0.000,0.834,0.142
live fire,17,18,0,0,8.75,9.25,0.00,-0.718,0.118,0.917,90,21.98,17.84,21.49,2.83,0.000,0.765,0.293,0.478,1.000,0.000,0.798,0.153
live fire,18,18,0,0,9.25,9.25,0.00,-0.614,0.116,0.889,89,22.27,18.14,21.79,3.24,0.000,0.730,0.329,0.473,1.000,0.000,0.762,0.158
live fire,19,18,0,0,9.75,9.25,0.00,-0.532,0.118,0.806,90,22.57,18.43,22.08,3.74,0.000,0.689,0.358,0.478,0.933,0.000,0.719,0.171
live fire,20,18,0,0,10.25,9.25,0.00,-0.446,0.118,0.778,90,22.91,18.77,22.42,4.15,0.000,0.654,0.388,0.478,0.900,0.000,0.683,0.179
live fire,21,18,0,0,10.75,9.25,0.00,-0.348,0.120,0.806,92,23.32,19.18,22.83,4.56,0.000,0.620,0.421,0.489,0.933,0.000,0.647,0.181
live fire,22,18,0,0,11.25,9.25,0.00,-0.282,0.119,0.694,91,23.73,19.59,23.24,4.97,0.000,0.586,0.444,0.484,0.800,0.000,0.611,0.202
live fire,23,18,0,0,11.75,9.25,1.81,1.590,0.223,0.806,170,25.03,20.89,24.54,2.47,0.000,0.794,1.000,0.909,0.933,0.000,0.829,0.466
live fire,24,18,0,0,12.25,9.25,1.39,1.205,0.141,0.500,108,25.13,20.99,24.64,5.79,0.000,0.518,0.958,0.575,0.567,0.000,0.540,0.398
live fire,27,18,0,0,13.75,9.25,-1.00,-1.135,0.093,0.278,71,12.29,12.29,17.90,10.85,0.386,0.096,0.150,0.376,0.300,0.406,0.100,0.171
live fire,59,18,0,0,29.75,9.25,-0.62,0.000,0.186,0.417,142,39.31,39.31,41.31,12.00,0.000,0.000,0.542,0.758,0.467,0.000,0.000,0.244
live fire,60,18,0,0,30.25,9.25,-0.62,0.000,0.179,0.417,137,39.01,39.01,41.01,12.00,0.000,0.000,0.542,0.731,0.467,0.000,0.000,0.239
live fire,61,18,0,0,30.75,9.25,-0.62,0.000,0.177,0.417,135,38.72,38.72,40.72,12.00,0.000,0.000,0.542,0.720,0.467,0.000,0.000,0.237
live fire,62,18,0,0,31.25,9.25,-0.62,0.000,0.173,0.389,132,38.42,38.42,40.42,12.00,0.000,0.000,0.542,0.704,0.433,0.000,0.000,0.238
live fire,63,18,0,0,31.75,9.25,-0.62,0.000,0.179,0.417,137,38.12,38.12,40.12,12.00,0.000,0.000,0.542,0.731,0.467,0.000,0.000,0.239
live fire,-1,19,0,0,-0.25,9.75,4.29,1.134,0.219,0.528,167,25.61,13.55,16.92,2.49,0.154,0.793,0.933,0.892,0.600,0.162,0.827,0.525
live fire,0,19,0,0,0.25,9.75,4.29,1.164,0.240,0.583,183,25.49,13.43,17.04,1.79,0.148,0.851,0.944,0.978,0.667,0.156,0.888,0.543
live fire,1,19,0,0,0.75,9.75,2.89,-0.154,0.152,0.639,116,24.35,13.61,17.47,1.99,0.127,0.835,0.488,0.618,0.733,0.133,0.871,0.317
live fire,2,19,0,0,1.25,9.75,2.89,-0.070,0.156,0.694,119,23.85,13.51,17.57,1.79,0.121,0.851,0.518,0.634,0.800,0.128,0.888,0.321
live fire,3,19,0,0,1.75,9.75,2.89,0.059,0.162,0.667,124,23.40,13.63,17.69,1.71,0.116,0.857,0.562,0.661,0.767,0.122,0.895,0.344
live fire,4,19,0,0,2.25,9.75,2.54,-0.140,0.148,0.778,113,22.79,13.97,18.03,1.44,0.099,0.880,0.493,0.602,0.900,0.104,0.918,0.292
live fire,5,19,0,0,2.75,9.75,2.28,-0.243,0.110,0.806,84,22.36,14.53,18.59,1.77,0.070,0.853,0.458,0.446,0.933,0.074,0.890,0.235
live fire,6,19,0,0,3.25,9.75,1.94,-0.433,0.106,0.722,81,21.75,15.14,19.20,1.70,0.040,0.858,0.392,0.430,0.833,0.042,0.896,0.221
live fire,7,19,0,0,3.75,9.75,1.50,-0.736,0.102,0.806,78,21.16,15.80,19.86,2.30,0.007,0.808,0.287,0.414,0.933,0.007,0.843,0.157
live fire,8,19,0,0,4.25,9.75,1.50,-0.608,0.103,0.750,79,20.66,16.23,20.18,2.37,0.000,0.802,0.332,0.419,0.867,0.000,0.837,0.179
live fire,9,19,0,0,4.75,9.75,1.50,-0.469,0.115,0.861,88,20.16,16.02,19.68,2.12,0.016,0.823,0.380,0.468,1.000,0.017,0.859,0.190
live fire,10,19,0,0,5.25,9.75,1.50,-0.296,0.134,0.889,102,19.75,15.61,19.26,2.56,0.037,0.787,0.439,0.543,1.000,0.039,0.821,0.221
live fire,11,19,0,0,5.75,9.75,1.50,-0.114,0.151,0.944,115,19.55,15.41,19.06,2.30,0.047,0.809,0.502,0.613,1.000,0.050,0.844,0.260
live fire,12,19,0,0,6.25,9.75,1.39,-0.052,0.126,0.944,96,20.05,15.92,19.57,2.22,0.022,0.815,0.524,0.511,1.000,0.023,0.851,0.241
live fire,13,19,0,0,6.75,9.75,1.79,0.486,0.154,1.000,118,20.20,16.06,19.71,1.93,0.014,0.840,0.709,0.629,1.000,0.015,0.876,0.323
live fire,14,19,0,0,7.25,9.75,0.80,-0.382,0.116,0.944,89,20.59,16.45,20.10,2.28,0.000,0.810,0.410,0.473,1.000,0.000,0.845,0.194
live fire,15,19,0,0,7.75,9.75,0.80,-0.268,0.119,1.000,91,21.09,16.95,20.60,2.37,0.000,0.802,0.449,0.484,1.000,0.000,0.837,0.207
live fire,16,19,0,0,8.25,9.75,0.00,-0.921,0.107,0.944,82,21.28,17.14,20.79,2.33,0.000,0.806,0.223,0.435,1.000,0.000,0.841,0.130
live fire,17,19,0,0,8.75,9.75,0.00,-0.784,0.113,1.000,86,21.57,17.43,21.08,2.62,0.000,0.782,0.271,0.457,1.000,0.000,0.816,0.145
live fire,18,19,0,0,9.25,9.75,0.00,-0.661,0.115,0.944,88,21.86,17.73,21.38,3.03,0.000,0.747,0.313,0.468,1.000,0.000,0.780,0.154
live fire,19,19,0,0,9.75,9.75,0.00,-0.532,0.114,0.889,87,22.20,18.06,21.72,3.44,0.000,0.713,0.358,0.462,1.000,0.000,0.744,0.161
live fire,20,19,0,0,10.25,9.75,0.00,-0.426,0.116,0.833,89,22.61,18.48,22.13,3.85,0.000,0.679,0.394,0.473,0.967,0.000,0.708,0.174
live fire,21,19,0,0,10.75,9.75,0.00,-0.329,0.118,0.833,90,23.03,18.89,22.54,4.35,0.000,0.637,0.428,0.478,0.967,0.000,0.665,0.179
live fire,22,19,0,0,11.25,9.75,0.00,-0.259,0.118,0.722,90,23.44,19.30,22.95,4.85,0.000,0.595,0.452,0.478,0.833,0.000,0.621,0.200
live fire,23,19,0,0,11.75,9.75,1.39,1.181,0.139,0.667,106,24.46,20.33,23.98,5.28,0.000,0.560,0.950,0.565,0.767,0.000,0.584,0.370
live fire,24,19,0,0,12.25,9.75,1.39,1.206,0.140,0.500,107,24.83,20.69,24.34,5.77,0.000,0.519,0.958,0.570,0.567,0.000,0.542,0.398
live fire,27,19,0,0,13.75,9.75,-1.00,-1.147,0.093,0.278,71,11.79,11.79,17.40,10.35,0.411,0.138,0.145,0.376,0.300,0.432,0.144,0.182
live fire,60,19,0,0,30.25,9.75,-0.62,0.000,0.175,0.472,134,38.60,38.60,40.60,12.00,0.000,0.000,0.542,0.715,0.533,0.000,0.000,0.226
live fire,61,19,0,0,30.75,9.75,-0.62,0.000,0.175,0.417,134,38.31,38.31,40.30,12.00,0.000,0.000,0.542,0.715,0.467,0.000,0.000,0.236
live fire,62,19,0,0,31.25,9.75,-0.62,0.000,0.174,0.472,133,38.01,38.01,40.01,12.00,0.000,0.000,0.542,0.710,0.533,0.000,0.000,0.224
live fire,63,19,0,0,31.75,9.75,-0.62,0.000,0.178,0.389,136,37.71,37.71,39.71,12.00,0.000,0.000,0.542,0.726,0.433,0.000,0.000,0.243
live fire,64,19,0,0,32.25,9.75,-0.62,0.000,0.179,0.417,137,37.42,37.42,39.42,12.00,0.000,0.000,0.542,0.731,0.467,0.000,0.000,0.239
live fire,-2,20,0,0,-0.75,10.25,4.29,0.955,0.258,0.528,197,25.23,13.16,16.54,2.22,0.173,0.815,0.872,1.000,0.600,0.182,0.850,0.535
live fire,-1,20,0,0,-0.25,10.25,4.29,0.984,0.236,0.583,180,25.11,13.05,16.42,1.79,0.179,0.851,0.882,0.962,0.667,0.188,0.888,0.528
live fire,0,20,0,0,0.25,10.25,4.29,1.036,0.245,0.639,187,24.99,12.93,16.54,1.56,0.173,0.870,0.900,1.000,0.733,0.182,0.908,0.532
live fire,1,20,0,0,0.75,10.25,2.89,-0.280,0.130,0.667,99,24.46,13.11,16.97,1.99,0.152,0.835,0.445,0.527,0.767,0.160,0.871,0.286
live fire,2,20,0,0,1.25,10.25,2.89,-0.164,0.137,0.694,105,23.96,13.01,17.07,1.79,0.146,0.851,0.485,0.559,0.800,0.154,0.888,0.301
live fire,3,20,0,0,1.75,10.25,1.50,-1.412,0.085,0.694,65,23.28,15.20,19.26,1.83,0.037,0.848,0.054,0.344,0.800,0.039,0.885,0.105
live fire,4,20,0,0,2.25,10.25,1.50,-1.274,0.084,0.750,64,22.78,15.40,19.46,1.62,0.027,0.865,0.101,0.339,0.867,0.028,0.903,0.109
live fire,5,20,0,0,2.75,10.25,1.50,-1.114,0.086,0.750,66,22.28,15.66,19.72,1.50,0.014,0.875,0.157,0.349,0.867,0.015,0.913,0.127
live fire,11,20,0,0,5.75,10.25,1.50,-0.167,0.140,0.944,107,19.05,14.91,18.56,1.87,0.072,0.844,0.484,0.570,1.000,0.076,0.881,0.256
live fire,12,20,0,0,6.25,10.25,1.39,-0.111,0.118,0.917,90,19.55,15.42,19.07,1.72,0.047,0.857,0.503,0.478,1.000,0.049,0.894,0.241
live fire,13,20,0,0,6.75,10.25,1.78,0.421,0.149,0.944,114,19.86,15.72,19.37,1.85,0.032,0.846,0.687,0.608,1.000,0.033,0.883,0.317
live fire,14,20,0,0,7.25,10.25,0.00,-1.229,0.065,0.472,50,20.45,16.31,19.96,3.33,0.002,0.723,0.117,0.263,0.533,0.002,0.754,0.121
live fire,15,20,0,0,7.75,10.25,0.00,-1.120,0.089,0.861,68,20.57,16.43,20.08,1.62,0.000,0.865,0.155,0.360,1.000,0.000,0.903,0.104
live fire,16,20,0,0,8.25,10.25,0.00,-0.975,0.101,0.889,77,20.86,16.72,20.37,1.91,0.000,0.840,0.205,0.409,1.000,0.000,0.877,0.125
live fire,17,20,0,0,8.75,10.25,0.00,-0.848,0.107,0.972,82,21.16,17.02,20.67,2.33,0.000,0.806,0.249,0.435,1.000,0.000,0.841,0.138
live fire,18,20,0,0,9.25,10.25,0.00,-0.707,0.110,0.917,84,21.50,17.36,21.01,2.74,0.000,0.772,0.297,0.446,1.000,0.000,0.806,0.149
live fire,19,20,0,0,9.75,10.25,0.00,-0.561,0.111,0.861,85,21.91,17.77,21.42,3.24,0.000,0.730,0.348,0.452,1.000,0.000,0.762,0.159
live fire,20,20,0,0,10.25,10.25,0.00,-0.417,0.113,0.806,86,22.32,18.18,21.83,3.74,0.000,0.689,0.398,0.457,0.933,0.000,0.719,0.178
live fire,21,20,0,0,10.75,10.25,0.00,-0.314,0.116,0.806,89,22.73,18.60,22.25,4.24,0.000,0.647,0.433,0.473,0.933,0.000,0.675,0.186
live fire,22,20,0,0,11.25,10.25,0.00,-0.236,0.115,0.694,88,23.14,19.01,22.66,4.74,0.000,0.605,0.460,0.468,0.800,0.000,0.632,0.206
live fire,23,20,0,0,11.75,10.25,1.14,0.950,0.131,0.694,100,24.08,19.94,23.59,5.72,0.000,0.524,0.870,0.532,0.800,0.000,0.546,0.329
live fire,24,20,0,0,12.25,10.25,1.14,0.972,0.131,0.500,100,24.52,20.38,24.03,5.52,0.000,0.540,0.877,0.532,0.567,0.000,0.564,0.369
live fire,27,20,0,0,13.75,10.25,-1.00,-1.137,0.090,0.278,69,11.29,11.29,16.90,9.85,0.436,0.179,0.149,0.366,0.300,0.459,0.187,0.193
live fire,61,20,0,0,30.75,10.25,-0.62,0.000,0.175,0.472,134,37.90,37.90,39.89,12.00,0.000,0.000,0.542,0.715,0.533,0.000,0.000,0.226
live fire,62,20,0,0,31.25,10.25,-0.62,0.000,0.171,0.444,131,37.60,37.60,39.60,12.00,0.000,0.000,0.542,0.699,0.500,0.000,0.000,0.227
live fire,63,20,0,0,31.75,10.25,-0.62,0.000,0.181,0.444,138,37.30,37.30,39.30,12.00,0.000,0.000,0.542,0.737,0.500,0.000,0.000,0.235
live fire,64,20,0,0,32.25,10.25,-0.62,0.000,0.181,0.389,138,37.01,37.01,39.01,12.00,0.000,0.000,0.542,0.737,0.433,0.000,0.000,0.245
live fire,65,20,0,0,32.75,10.25,-0.62,0.000,0.181,0.417,138,36.71,36.71,38.71,12.00,0.000,0.000,0.542,0.737,0.467,0.000,0.000,0.240
live fire,-1,21,0,0,-0.25,10.75,4.30,0.858,0.262,0.639,200,24.61,12.55,15.92,1.72,0.204,0.857,0.838,1.000,0.733,0.215,0.894,0.518
live fire,0,21,0,0,0.25,10.75,4.30,0.934,0.249,0.639,190,24.49,12.43,16.04,1.49,0.198,0.876,0.864,1.000,0.733,0.209,0.914,0.528
live fire,1,21,0,0,0.75,10.75,2.90,-0.381,0.110,0.722,84,24.66,12.61,16.47,1.99,0.177,0.834,0.410,0.446,0.833,0.186,0.870,0.255
live fire,2,21,0,0,1.25,10.75,2.90,-0.245,0.115,0.722,88,24.25,12.51,16.57,1.79,0.171,0.851,0.457,0.468,0.833,0.181,0.888,0.275
live fire,3,21,0,0,1.75,10.75,1.50,-1.500,0.073,0.667,56,23.40,14.75,18.81,1.50,0.059,0.875,0.023,0.296,0.767,0.062,0.913,0.101
live fire,4,21,0,0,2.25,10.75,1.50,-1.333,0.072,0.722,55,22.99,14.95,19.01,1.50,0.049,0.875,0.081,0.290,0.833,0.052,0.913,0.105
live fire,5,21,0,0,2.75,10.75,1.50,-1.176,0.071,0.722,54,22.78,15.45,19.51,1.50,0.024,0.875,0.135,0.285,0.833,0.026,0.913,0.115
live fire,6,21,0,0,3.25,10.75,2.89,0.368,0.136,0.833,104,21.33,15.42,19.49,1.56,0.026,0.870,0.669,0.554,0.967,0.027,0.908,0.308
live fire,7,21,0,0,3.75,10.75,2.89,0.517,0.153,0.889,117,20.83,15.92,19.99,1.71,0.001,0.857,0.720,0.624,1.000,0.001,0.895,0.325
live fire,8,21,0,0,4.25,10.75,2.88,0.654,0.158,0.778,121,20.33,16.19,19.84,2.21,0.008,0.816,0.767,0.645,0.900,0.008,0.851,0.354
live fire,9,21,0,0,4.75,10.75,2.89,0.814,0.166,0.861,127,19.83,15.69,19.34,1.79,0.033,0.851,0.823,0.677,1.000,0.035,0.888,0.372
live fire,10,21,0,0,5.25,10.75,2.89,1.006,0.198,0.861,151,19.61,15.47,19.12,1.56,0.044,0.870,0.889,0.806,1.000,0.046,0.908,0.423
live fire,11,21,0,0,5.75,10.75,1.50,-0.212,0.126,0.806,96,18.55,14.41,18.06,1.66,0.097,0.862,0.469,0.511,0.933,0.102,0.899,0.258
live fire,12,21,0,0,6.25,10.75,1.40,-0.150,0.107,0.833,82,19.05,14.92,18.57,1.49,0.072,0.876,0.490,0.435,0.967,0.075,0.914,0.241
live fire,14,21,0,0,7.25,10.75,0.00,-1.290,0.067,0.500,51,19.95,15.81,19.46,3.74,0.027,0.688,0.096,0.269,0.567,0.028,0.718,0.111
live fire,15,21,0,0,7.75,10.75,0.00,-1.152,0.086,0.861,66,20.16,16.02,19.67,3.44,0.016,0.713,0.143,0.349,1.000,0.017,0.744,0.078
live fire,16,21,0,0,8.25,10.75,0.00,-1.007,0.098,0.889,75,20.45,16.31,19.96,1.62,0.002,0.865,0.194,0.398,1.000,0.002,0.903,0.123
live fire,17,21,0,0,8.75,10.75,0.00,-0.882,0.106,1.000,81,20.79,16.65,20.30,2.12,0.000,0.823,0.237,0.430,1.000,0.000,0.859,0.136
live fire,18,21,0,0,9.25,10.75,0.00,-0.734,0.111,0.944,85,21.20,17.06,20.71,2.62,0.000,0.782,0.288,0.452,1.000,0.000,0.816,0.149
live fire,19,21,0,0,9.75,10.75,0.00,-0.584,0.111,0.861,85,21.62,17.48,21.13,3.12,0.000,0.740,0.340,0.452,1.000,0.000,0.772,0.158
live fire,20,21,0,0,10.25,10.75,0.00,-0.426,0.115,0.806,88,22.03,17.89,21.54,3.62,0.000,0.698,0.395,0.468,0.933,0.000,0.729,0.181
live fire,21,21,0,0,10.75,10.75,0.00,-0.300,0.115,0.806,88,22.48,18.34,21.99,4.12,0.000,0.657,0.438,0.468,0.933,0.000,0.685,0.188
live fire,22,21,0,0,11.25,10.75,0.00,-0.229,0.115,0.722,88,22.96,18.82,22.47,4.62,0.000,0.615,0.463,0.468,0.833,0.000,0.642,0.204
live fire,23,21,0,0,11.75,10.75,0.90,0.723,0.126,0.639,96,23.77,19.63,23.28,5.44,0.000,0.547,0.792,0.511,0.733,0.000,0.571,0.315
live fire,24,21,0,0,12.25,10.75,0.90,0.751,0.130,0.472,99,24.25,20.11,23.76,5.35,0.000,0.555,0.801,0.527,0.533,0.000,0.579,0.352
live fire,27,21,0,0,13.75,10.75,-1.00,-1.108,0.089,0.278,68,10.79,10.79,16.40,9.35,0.461,0.221,0.159,0.360,0.300,0.485,0.231,0.206
live fire,62,21,0,0,31.25,10.75,-0.62,0.000,0.177,0.472,135,37.19,37.19,39.19,12.00,0.000,0.000,0.542,0.720,0.533,0.000,0.000,0.227
live fire,63,21,0,0,31.75,10.75,-0.62,0.000,0.185,0.417,141,36.89,36.89,38.89,12.00,0.000,0.000,0.542,0.753,0.467,0.000,0.000,0.243
live fire,64,21,0,0,32.25,10.75,-0.62,0.000,0.185,0.472,141,36.60,36.60,38.59,12.00,0.000,0.000,0.542,0.753,0.533,0.000,0.000,0.233
live fire,65,21,0,0,32.75,10.75,-0.62,0.000,0.183,0.389,140,36.30,36.30,38.30,12.00,0.000,0.000,0.542,0.747,0.433,0.000,0.000,0.247
live fire,66,21,0,0,33.25,10.75,-0.62,0.000,0.182,0.389,139,36.00,36.00,38.00,12.00,0.000,0.000,0.542,0.742,0.433,0.000,0.000,0.246
live fire,-2,22,0,0,-0.75,11.25,4.29,0.648,0.250,0.583,191,24.30,12.16,15.54,2.19,0.223,0.818,0.766,1.000,0.667,0.235,0.853,0.505
live fire,-1,22,0,0,-0.25,11.25,4.29,0.681,0.262,0.667,200,24.11,12.05,15.42,1.72,0.229,0.857,0.777,1.000,0.767,0.241,0.894,0.500
live fire,0,22,0,0,0.25,11.25,4.29,0.810,0.249,0.694,190,23.99,11.93,15.54,1.48,0.223,0.877,0.822,1.000,0.800,0.235,0.915,0.511
live fire,1,22,0,0,0.75,11.25,2.90,-0.444,0.099,0.750,76,24.16,12.11,15.97,1.99,0.202,0.834,0.388,0.403,0.867,0.212,0.870,0.240
live fire,2,22,0,0,1.25,11.25,2.90,-0.315,0.099,0.722,76,24.05,12.01,16.07,1.79,0.196,0.851,0.433,0.403,0.833,0.207,0.888,0.260
live fire,3,22,0,0,1.75,11.25,1.50,-1.540,0.060,0.694,46,23.70,14.53,18.59,1.00,0.071,0.917,0.010,0.242,0.800,0.074,0.957,0.090
live fire,4,22,0,0,2.25,11.25,1.50,-1.382,0.054,0.611,41,23.40,14.75,18.81,1.50,0.059,0.875,0.064,0.215,0.700,0.062,0.913,0.107
live fire,5,22,0,0,2.75,11.25,1.50,-1.204,0.052,0.639,40,23.28,15.25,19.31,1.62,0.034,0.865,0.126,0.210,0.733,0.036,0.903,0.112
live fire,7,22,0,0,3.75,11.25,2.89,0.526,0.105,0.806,80,20.95,16.13,20.19,2.27,0.000,0.811,0.723,0.425,0.933,0.000,0.846,0.289
live fire,8,22,0,0,4.25,11.25,2.89,0.671,0.128,0.806,98,20.54,16.40,20.05,2.29,0.000,0.809,0.774,0.522,0.933,0.000,0.845,0.323
live fire,9,22,0,0,4.75,11.25,2.89,0.819,0.144,0.806,110,20.32,16.18,19.83,1.79,0.009,0.851,0.825,0.586,0.933,0.009,0.888,0.360
live fire,11,22,0,0,5.75,11.25,1.50,-0.208,0.097,0.500,74,18.05,13.91,17.56,1.58,0.122,0.868,0.470,0.392,0.567,0.129,0.906,0.296
live fire,12,22,0,0,6.25,11.25,0.00,-1.545,0.051,0.417,39,19.19,15.05,18.70,5.06,0.065,0.578,0.008,0.204,0.467,0.068,0.603,0.077
live fire,13,22,0,0,6.75,11.25,0.00,-1.430,0.046,0.472,35,19.31,15.17,18.82,4.56,0.059,0.620,0.048,0.183,0.533,0.062,0.647,0.080
live fire,14,22,0,0,7.25,11.25,0.00,-1.338,0.075,0.667,57,19.45,15.31,18.96,4.15,0.052,0.654,0.079,0.301,0.767,0.055,0.683,0.082
live fire,15,22,0,0,7.75,11.25,0.00,-1.213,0.088,0.750,67,19.74,15.60,19.25,3.94,0.037,0.671,0.122,0.355,0.867,0.039,0.701,0.091
live fire,16,22,0,0,8.25,11.25,0.00,-1.046,0.092,0.833,70,20.08,15.94,19.59,1.50,0.020,0.875,0.180,0.371,0.967,0.021,0.913,0.125
live fire,17,22,0,0,8.75,11.25,0.00,-0.904,0.099,0.972,76,20.50,16.36,20.01,2.00,0.000,0.833,0.229,0.403,1.000,0.000,0.870,0.130
live fire,18,22,0,0,9.25,11.25,0.00,-0.755,0.103,0.889,79,20.91,16.77,20.42,2.50,0.000,0.792,0.281,0.419,1.000,0.000,0.826,0.142
live fire,19,22,0,0,9.75,11.25,0.00,-0.615,0.106,0.861,81,21.36,17.23,20.88,3.00,0.000,0.750,0.329,0.430,1.000,0.000,0.783,0.152
live fire,20,22,0,0,10.25,11.25,0.00,-0.457,0.107,0.778,82,21.84,17.70,21.35,3.50,0.000,0.708,0.384,0.435,0.900,0.000,0.739,0.178
live fire,21,22,0,0,10.75,11.25,0.00,-0.293,0.110,0.778,84,22.33,18.20,21.85,4.00,0.000,0.667,0.440,0.446,0.900,0.000,0.696,0.191
live fire,22,22,0,0,11.25,11.25,0.00,-0.199,0.109,0.694,83,22.83,18.70,22.35,4.50,0.000,0.625,0.473,0.441,0.800,0.000,0.652,0.208
live fire,23,22,0,0,11.75,11.25,0.54,0.387,0.115,0.667,88,23.46,19.32,22.97,5.13,0.000,0.572,0.675,0.468,0.767,0.000,0.597,0.271
live fire,24,22,0,0,12.25,11.25,0.54,0.424,0.109,0.444,83,23.96,19.82,23.47,5.63,0.000,0.530,0.688,0.441,0.500,0.000,0.554,0.303
live fire,27,22,0,0,13.75,11.25,-1.00,-1.055,0.089,0.333,68,10.29,10.29,15.90,8.85,0.486,0.263,0.177,0.360,0.367,0.511,0.274,0.214
live fire,63,22,0,0,31.75,11.25,-0.62,0.000,0.182,0.444,139,36.48,36.48,38.48,12.00,0.000,0.000,0.542,0.742,0.500,0.000,0.000,0.236
live fire,64,22,0,0,32.25,11.25,-0.62,0.000,0.181,0.417,138,36.19,36.19,38.18,12.00,0.000,0.000,0.542,0.737,0.467,0.000,0.000,0.240
live fire,65,22,0,0,32.75,11.25,-0.62,0.000,0.178,0.444,136,35.89,35.89,37.89,12.00,0.000,0.000,0.542,0.726,0.500,0.000,0.000,0.233
live fire,66,22,0,0,33.25,11.25,-0.62,0.000,0.177,0.417,135,35.59,35.59,37.59,12.00,0.000,0.000,0.542,0.720,0.467,0.000,0.000,0.237
live fire,67,22,0,0,33.75,11.25,-0.62,0.000,0.178,0.417,136,35.30,35.30,37.29,12.00,0.000,0.000,0.542,0.726,0.467,0.000,0.000,0.238
live fire,-2,23,0,0,-0.75,11.75,4.74,0.970,0.284,0.583,217,23.97,11.75,15.10,2.15,0.245,0.821,0.877,1.000,0.667,0.258,0.856,0.543
live fire,-1,23,0,0,-0.25,11.75,4.29,0.576,0.255,0.639,195,23.61,11.55,14.92,1.48,0.254,0.877,0.741,1.000,0.733,0.267,0.915,0.503
live fire,0,23,0,0,0.25,11.75,4.29,0.720,0.241,0.694,184,23.49,11.43,15.04,1.20,0.248,0.900,0.790,0.984,0.800,0.261,0.939,0.507
live fire,1,23,0,0,0.75,11.75,2.89,-0.517,0.086,0.694,66,23.72,11.67,15.53,1.79,0.223,0.851,0.363,0.349,0.800,0.235,0.888,0.239
live fire,2,23,0,0,1.25,11.75,2.89,-0.337,0.085,0.750,65,23.62,11.57,15.63,1.56,0.218,0.870,0.425,0.344,0.867,0.230,0.908,0.248
live fire,3,23,0,0,1.75,11.75,1.50,-1.554,0.052,0.583,40,24.11,14.45,18.51,0.50,0.075,0.958,0.005,0.210,0.667,0.079,1.000,0.109
live fire,4,23,0,0,2.25,11.75,1.50,-1.376,0.048,0.611,37,23.90,14.68,18.74,1.00,0.063,0.917,0.066,0.194,0.700,0.066,0.957,0.110
live fire,5,23,0,0,2.75,11.75,1.50,-1.206,0.042,0.528,32,23.78,15.18,19.24,1.21,0.038,0.899,0.125,0.167,0.600,0.040,0.939,0.130
live fire,6,23,0,0,3.25,11.75,4.28,1.748,0.185,0.861,141,21.17,13.66,18.07,2.82,0.096,0.765,1.000,0.753,1.000,0.101,0.798,0.440
live fire,7,23,0,0,3.75,11.75,4.29,1.918,0.188,0.944,144,20.67,13.71,18.12,2.97,0.094,0.753,1.000,0.769,1.000,0.099,0.785,0.441
live fire,8,23,0,0,4.25,11.75,4.29,2.061,0.196,0.889,150,20.18,13.82,18.23,3.22,0.088,0.732,1.000,0.801,1.000,0.093,0.763,0.443
live fire,9,23,0,0,4.75,11.75,4.29,2.219,0.203,0.917,155,19.68,14.01,18.42,2.97,0.079,0.753,1.000,0.828,1.000,0.083,0.785,0.450
