carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
streets,9,-31,0,0,4.75,-15.25,1.20,0.692,0.014,0.111,11,18.82,1.86,11.77,1.17,0.412,0.903,0.751,0.072,0.138,0.212,0.633,0.356
streets,10,-31,0,0,5.25,-15.25,1.20,0.659,0.021,0.056,16,18.90,1.66,11.67,1.17,0.417,0.903,0.732,0.105,0.069,0.219,0.633,0.369
streets,11,-31,0,0,5.75,-15.25,1.20,0.627,0.022,0.139,17,19.01,1.54,11.77,1.17,0.412,0.903,0.713,0.112,0.172,0.212,0.633,0.348
streets,-15,-30,0,1,-7.25,-14.75,1.02,-0.199,0.036,0.306,28,21.25,9.40,1.83,3.45,0.908,0.712,0.223,0.184,0.379,0.939,0.000,0.235
streets,-14,-30,0,1,-6.75,-14.75,1.00,-0.136,0.031,0.306,24,20.99,9.15,1.42,3.20,0.929,0.734,0.260,0.158,0.379,0.969,0.000,0.247
streets,-13,-30,0,1,-6.25,-14.75,1.00,-0.074,0.034,0.444,26,20.84,9.00,1.12,3.01,0.944,0.749,0.297,0.171,0.552,0.991,0.056,0.247
streets,-12,-30,0,1,-5.75,-14.75,0.90,-0.117,0.038,0.417,29,21.04,9.19,1.00,3.24,0.950,0.730,0.272,0.191,0.517,1.000,0.000,0.242
streets,-11,-30,0,1,-5.25,-14.75,0.90,-0.073,0.030,0.444,23,21.30,9.46,1.12,3.51,0.944,0.708,0.298,0.151,0.552,0.991,0.000,0.235
streets,-10,-30,0,1,-4.75,-14.75,0.90,-0.023,0.025,0.333,19,21.80,9.96,1.41,3.65,0.929,0.696,0.327,0.125,0.414,0.970,0.000,0.255
streets,-5,-30,0,0,-2.25,-14.75,0.19,-0.581,0.041,0.444,32,16.69,6.08,2.12,3.13,0.894,0.739,0.000,0.211,0.552,0.918,0.019,0.146
streets,-4,-30,0,0,-1.75,-14.75,0.18,-0.555,0.041,0.444,32,16.57,5.78,1.62,3.01,0.919,0.749,0.012,0.211,0.552,0.955,0.056,0.162
streets,-3,-30,0,0,-1.25,-14.75,0.18,-0.510,0.043,0.556,33,16.45,5.48,1.12,3.13,0.944,0.739,0.039,0.217,0.690,0.991,0.020,0.153
streets,-2,-30,0,0,-0.75,-14.75,0.18,-0.481,0.041,0.556,32,16.33,5.19,0.71,3.25,0.965,0.729,0.056,0.211,0.690,1.000,0.000,0.155
streets,-1,-30,0,0,-0.25,-14.75,0.19,-0.455,0.043,0.639,33,16.22,4.98,0.50,3.37,0.975,0.719,0.071,0.217,0.793,1.000,0.000,0.146
streets,0,-30,0,0,0.25,-14.75,0.19,-0.433,0.041,0.583,32,16.10,4.87,0.50,3.64,0.975,0.697,0.084,0.211,0.724,1.000,0.000,0.159
streets,1,-30,0,0,0.75,-14.75,0.18,-0.403,0.040,0.583,31,16.22,4.75,0.71,3.53,0.965,0.706,0.102,0.204,0.724,1.000,0.000,0.163
streets,2,-30,0,0,1.25,-14.75,0.18,-0.389,0.039,0.583,30,16.34,4.63,1.12,3.53,0.944,0.706,0.110,0.197,0.724,0.991,0.000,0.162
streets,3,-30,0,0,1.75,-14.75,0.18,-0.356,0.040,0.528,31,16.45,4.51,1.62,3.34,0.919,0.722,0.130,0.204,0.655,0.955,0.000,0.172
streets,9,-30,0,0,4.75,-14.75,1.54,1.040,0.016,0.139,12,18.22,2.39,11.18,0.57,0.441,0.953,0.958,0.079,0.172,0.255,0.822,0.452
streets,10,-30,0,0,5.25,-14.75,1.54,1.009,0.021,0.056,16,18.30,2.26,11.07,0.57,0.447,0.953,0.939,0.105,0.069,0.263,0.822,0.468
streets,11,-30,0,0,5.75,-14.75,1.54,0.978,0.023,0.167,18,18.42,2.15,11.18,0.57,0.441,0.953,0.921,0.118,0.207,0.255,0.822,0.443
streets,-15,-29,0,1,-7.25,-14.25,1.29,0.067,0.036,0.333,28,20.76,8.92,2.18,3.07,0.891,0.744,0.380,0.184,0.414,0.914,0.038,0.277
streets,-14,-29,0,1,-6.75,-14.25,1.27,0.118,0.036,0.306,28,20.50,8.65,1.88,2.70,0.906,0.775,0.411,0.184,0.379,0.936,0.153,0.313
streets,-13,-29,0,1,-6.25,-14.25,1.27,0.193,0.038,0.444,29,20.28,8.43,1.68,2.45,0.916,0.796,0.455,0.191,0.552,0.950,0.234,0.317
streets,-5,-29,0,0,-2.25,-14.25,0.15,-0.649,0.036,0.361,28,16.18,5.67,2.24,2.63,0.888,0.781,0.000,0.184,0.448,0.909,0.176,0.178
streets,-4,-29,0,0,-1.75,-14.25,0.12,-0.655,0.036,0.389,28,16.06,5.37,1.83,2.51,0.909,0.791,0.000,0.184,0.483,0.939,0.214,0.184
streets,-3,-29,0,0,-1.25,-14.25,0.12,-0.612,0.038,0.444,29,15.94,5.07,1.42,2.62,0.929,0.781,0.000,0.191,0.552,0.970,0.178,0.176
streets,-2,-29,0,0,-0.75,-14.25,0.12,-0.586,0.039,0.528,30,15.83,4.77,1.12,2.74,0.944,0.771,0.000,0.197,0.655,0.991,0.141,0.161
streets,-1,-29,0,0,-0.25,-14.25,0.14,-0.534,0.038,0.556,29,15.72,4.48,1.00,2.95,0.950,0.754,0.024,0.191,0.690,1.000,0.075,0.153
streets,0,-29,0,0,0.25,-14.25,0.14,-0.512,0.041,0.583,32,15.60,4.36,1.00,3.25,0.950,0.729,0.037,0.211,0.724,1.000,0.000,0.145
streets,1,-29,0,0,0.75,-14.25,0.12,-0.497,0.040,0.556,31,15.72,4.24,1.12,3.54,0.944,0.705,0.046,0.204,0.690,0.991,0.000,0.149
streets,2,-29,0,0,1.25,-14.25,0.12,-0.454,0.043,0.528,33,15.83,4.12,1.42,3.13,0.929,0.739,0.072,0.217,0.655,0.970,0.021,0.164
streets,3,-29,0,0,1.75,-14.25,0.12,-0.433,0.043,0.556,33,15.95,4.01,1.83,2.83,0.909,0.764,0.084,0.217,0.690,0.939,0.113,0.170
streets,9,-29,0,0,4.75,-14.25,1.81,1.316,0.000,0.000,0,17.65,2.93,10.61,0.00,0.469,1.000,1.000,0.000,0.000,0.296,1.000,0.509
streets,10,-29,0,0,5.25,-14.25,1.81,1.290,0.000,0.000,0,17.73,2.81,10.50,0.00,0.475,1.000,1.000,0.000,0.000,0.305,1.000,0.511
streets,11,-29,0,0,5.75,-14.25,1.81,1.256,0.000,0.000,0,17.85,2.71,10.61,0.00,0.469,1.000,1.000,0.000,0.000,0.296,1.000,0.509
streets,-15,-28,0,1,-7.25,-13.75,1.57,0.323,0.038,0.333,29,20.40,8.55,2.65,2.79,0.868,0.767,0.532,0.191,0.414,0.879,0.125,0.330
streets,-14,-28,0,1,-6.75,-13.75,1.54,0.365,0.038,0.306,29,20.01,8.17,2.36,2.32,0.882,0.806,0.557,0.191,0.379,0.900,0.272,0.369
streets,-13,-28,0,1,-6.25,-13.75,1.54,0.434,0.039,0.444,30,19.75,7.91,2.25,1.95,0.888,0.837,0.598,0.197,0.552,0.909,0.388,0.376
streets,-5,-28,0,0,-2.25,-13.75,0.01,-0.784,0.041,0.417,32,15.67,5.36,2.54,2.12,0.873,0.823,0.000,0.211,0.517,0.887,0.336,0.192
streets,-4,-28,0,0,-1.75,-13.75,-0.00,-0.777,0.041,0.444,32,15.56,4.95,2.13,2.00,0.893,0.833,0.000,0.211,0.552,0.917,0.373,0.199
streets,-3,-28,0,0,-1.25,-13.75,-0.00,-0.742,0.043,0.528,33,15.44,4.65,1.84,2.12,0.908,0.823,0.000,0.217,0.655,0.939,0.336,0.183
streets,-2,-28,0,0,-0.75,-13.75,-0.00,-0.718,0.041,0.556,32,15.32,4.36,1.63,2.24,0.918,0.814,0.000,0.211,0.690,0.954,0.299,0.174
streets,-1,-28,0,0,-0.25,-13.75,0.01,-0.689,0.043,0.611,33,15.21,4.06,1.52,2.53,0.924,0.789,0.000,0.217,0.759,0.962,0.207,0.153
streets,0,-28,0,0,0.25,-13.75,0.01,-0.669,0.041,0.583,32,15.09,3.85,1.52,2.83,0.924,0.764,0.000,0.211,0.724,0.962,0.114,0.143
streets,1,-28,0,0,0.75,-13.75,-0.00,-0.636,0.043,0.611,33,15.21,3.74,1.63,3.24,0.918,0.730,0.000,0.217,0.759,0.954,0.000,0.120
streets,2,-28,0,0,1.25,-13.75,-0.00,-0.581,0.041,0.500,32,15.33,3.62,1.84,2.83,0.908,0.765,0.000,0.211,0.621,0.939,0.115,0.154
streets,3,-28,0,0,1.75,-13.75,-0.00,-0.547,0.045,0.583,35,15.44,3.50,2.13,2.41,0.893,0.799,0.016,0.230,0.724,0.917,0.244,0.162
streets,9,-28,0,0,4.75,-13.75,2.01,1.521,0.000,0.000,0,17.13,3.47,10.19,0.00,0.491,1.000,1.000,0.000,0.000,0.327,1.000,0.515
streets,10,-28,0,0,5.25,-13.75,2.01,1.500,0.000,0.000,0,17.22,3.35,9.98,0.00,0.501,1.000,1.000,0.000,0.000,0.343,1.000,0.519
streets,-15,-27,0,1,-7.25,-13.25,1.84,0.573,0.040,0.333,31,20.08,8.23,3.13,2.63,0.843,0.781,0.681,0.204,0.414,0.844,0.176,0.378
streets,-14,-27,0,1,-6.75,-13.25,1.81,0.630,0.041,0.306,32,19.67,7.82,2.92,2.13,0.854,0.822,0.715,0.211,0.379,0.860,0.331,0.421
streets,-13,-27,0,1,-6.25,-13.25,1.81,0.710,0.041,0.417,32,19.26,7.41,2.81,1.65,0.859,0.863,0.762,0.211,0.517,0.867,0.483,0.439
streets,-12,-27,0,1,-5.75,-13.25,1.98,0.958,0.051,0.444,39,18.95,7.10,3.00,1.12,0.850,0.907,0.909,0.257,0.552,0.853,0.650,0.509
streets,-11,-27,0,1,-5.25,-13.25,2.37,1.408,0.039,0.417,30,18.79,6.95,3.47,1.10,0.826,0.908,1.000,0.197,0.517,0.819,0.655,0.524
streets,-6,-27,0,0,-2.75,-13.25,0.01,-0.797,0.025,0.222,19,15.47,5.48,3.25,1.83,0.837,0.848,0.000,0.125,0.276,0.835,0.428,0.215
streets,-5,-27,0,0,-2.25,-13.25,0.00,-0.792,0.043,0.389,33,15.17,5.06,2.83,1.62,0.858,0.865,0.000,0.217,0.483,0.866,0.493,0.218
streets,-4,-27,0,0,-1.75,-13.25,-0.00,-0.779,0.041,0.417,32,15.06,4.65,2.54,1.50,0.873,0.875,0.000,0.211,0.517,0.887,0.530,0.221
streets,-3,-27,0,0,-1.25,-13.25,-0.00,-0.745,0.043,0.500,33,14.94,4.24,2.24,1.62,0.888,0.865,0.000,0.217,0.621,0.909,0.493,0.206
streets,-2,-27,0,0,-0.75,-13.25,-0.00,-0.719,0.041,0.500,32,14.82,3.95,2.13,1.83,0.894,0.848,0.000,0.211,0.621,0.917,0.428,0.197
streets,-1,-27,0,0,-0.25,-13.25,-0.00,-0.703,0.043,0.639,33,14.71,3.65,2.01,2.12,0.899,0.823,0.000,0.217,0.793,0.926,0.335,0.160
streets,0,-27,0,0,0.25,-13.25,-0.00,-0.687,0.044,0.611,34,14.59,3.35,2.01,2.53,0.899,0.789,0.000,0.224,0.759,0.926,0.207,0.147
streets,1,-27,0,0,0.75,-13.25,-0.00,-0.641,0.045,0.500,35,14.71,3.24,2.13,2.62,0.894,0.782,0.000,0.230,0.621,0.917,0.180,0.163
streets,2,-27,0,0,1.25,-13.25,-0.00,-0.586,0.045,0.583,35,14.83,3.12,2.24,2.62,0.888,0.782,0.000,0.230,0.724,0.909,0.180,0.146
streets,3,-27,0,0,1.75,-13.25,-0.00,-0.550,0.044,0.528,34,14.94,3.00,2.54,2.12,0.873,0.823,0.015,0.224,0.655,0.887,0.336,0.179
streets,4,-27,0,0,2.25,-13.25,0.00,-0.519,0.045,0.472,35,15.06,3.12,2.83,1.71,0.858,0.858,0.033,0.230,0.586,0.866,0.465,0.211
streets,9,-27,0,0,4.75,-13.25,0.00,-0.480,0.003,0.056,2,16.77,4.65,5.95,1.00,0.702,0.917,0.056,0.013,0.069,0.637,0.687,0.240
streets,9,-27,1,0,4.75,-13.25,2.00,1.522,0.047,0.167,36,16.63,3.95,9.85,0.50,0.508,0.958,1.000,0.237,0.207,0.352,0.843,0.513
streets,10,-27,0,0,5.25,-13.25,-0.00,-0.506,0.003,0.028,2,16.98,4.86,6.07,1.12,0.696,0.907,0.041,0.013,0.034,0.629,0.650,0.233
streets,10,-27,1,0,5.25,-13.25,2.00,1.497,0.048,0.083,37,16.72,3.83,9.48,0.50,0.526,0.958,1.000,0.243,0.103,0.379,0.843,0.536
streets,12,-27,0,0,6.25,-13.25,0.09,-0.506,0.044,0.222,34,18.28,6.15,7.46,1.01,0.627,0.916,0.041,0.224,0.276,0.527,0.685,0.224
streets,13,-27,0,0,6.75,-13.25,0.24,-0.424,0.048,0.278,37,18.50,6.38,7.68,1.23,0.616,0.897,0.089,0.243,0.345,0.511,0.613,0.218
streets,14,-27,0,0,7.25,-13.25,0.38,-0.365,0.057,0.278,44,18.94,6.82,8.12,1.67,0.594,0.861,0.125,0.289,0.345,0.479,0.478,0.211
streets,15,-27,0,0,7.75,-13.25,0.50,-0.316,0.060,0.278,46,19.45,7.33,8.63,2.18,0.568,0.818,0.154,0.303,0.345,0.441,0.317,0.191
streets,16,-27,0,0,8.25,-13.25,0.61,-0.258,0.071,0.333,55,19.96,7.84,9.14,2.30,0.543,0.808,0.188,0.362,0.414,0.404,0.278,0.189
streets,17,-27,0,0,8.75,-13.25,0.68,-0.233,0.080,0.333,62,20.46,8.34,9.65,2.57,0.518,0.786,0.203,0.408,0.414,0.367,0.195,0.183
streets,18,-27,0,0,9.25,-13.25,0.72,-0.245,0.097,0.306,75,20.96,8.84,10.15,2.03,0.493,0.831,0.196,0.493,0.379,0.330,0.364,0.221
streets,19,-27,0,0,9.75,-13.25,0.72,-0.290,0.078,0.306,60,21.46,9.33,10.64,2.02,0.468,0.832,0.169,0.395,0.379,0.294,0.368,0.187
streets,-15,-26,0,1,-7.25,-12.75,2.01,0.742,0.035,0.306,27,19.86,8.01,3.58,2.50,0.821,0.792,0.781,0.178,0.379,0.811,0.217,0.408
streets,-14,-26,0,1,-6.75,-12.75,2.01,0.829,0.035,0.333,27,19.36,7.51,3.46,2.00,0.827,0.833,0.832,0.178,0.414,0.820,0.373,0.443
streets,-13,-26,0,1,-6.25,-12.75,2.01,0.916,0.040,0.444,31,18.95,7.10,3.35,1.50,0.832,0.875,0.884,0.204,0.552,0.828,0.530,0.468
streets,-12,-26,0,1,-5.75,-12.75,2.01,1.003,0.047,0.389,36,18.54,6.69,3.46,1.00,0.827,0.917,0.936,0.237,0.483,0.820,0.687,0.523
streets,-11,-26,0,1,-5.25,-12.75,2.34,1.392,0.036,0.444,28,18.29,6.45,3.80,0.60,0.810,0.950,1.000,0.184,0.552,0.795,0.812,0.535
streets,-10,-26,0,1,-4.75,-12.75,2.01,1.108,0.000,0.000,0,18.12,6.28,4.12,0.00,0.794,1.000,0.998,0.000,0.000,0.771,1.000,0.604
streets,-6,-26,0,0,-2.75,-12.75,0.01,-0.794,0.035,0.250,27,15.06,5.18,3.54,1.41,0.823,0.882,0.000,0.178,0.310,0.814,0.557,0.235
streets,-5,-26,0,0,-2.25,-12.75,0.00,-0.789,0.044,0.361,34,14.76,4.77,3.25,1.12,0.838,0.907,0.000,0.224,0.448,0.836,0.650,0.242
streets,-4,-26,0,0,-1.75,-12.75,-0.00,-0.774,0.043,0.389,33,14.56,4.36,2.95,1.00,0.852,0.917,0.000,0.217,0.483,0.857,0.687,0.245
streets,-3,-26,0,0,-1.25,-12.75,-0.00,-0.740,0.044,0.444,34,14.44,3.95,2.74,1.12,0.863,0.907,0.000,0.224,0.552,0.872,0.650,0.234
streets,-2,-26,0,0,-0.75,-12.75,-0.00,-0.719,0.043,0.444,33,14.32,3.54,2.63,1.41,0.869,0.882,0.000,0.217,0.552,0.881,0.557,0.220
streets,-1,-26,0,0,-0.25,-12.75,-0.00,-0.705,0.047,0.556,36,14.21,3.24,2.51,1.83,0.874,0.848,0.000,0.237,0.690,0.889,0.428,0.186
streets,0,-26,0,0,0.25,-12.75,-0.00,-0.679,0.045,0.500,35,14.09,2.94,2.51,2.00,0.874,0.833,0.000,0.230,0.621,0.889,0.373,0.187
streets,1,-26,0,0,0.75,-12.75,-0.00,-0.634,0.045,0.500,35,14.21,2.74,2.63,2.12,0.869,0.823,0.000,0.230,0.621,0.881,0.336,0.180
streets,2,-26,0,0,1.25,-12.75,-0.00,-0.592,0.044,0.472,34,14.33,2.62,2.74,2.24,0.863,0.814,0.000,0.224,0.586,0.872,0.299,0.176
streets,3,-26,0,0,1.75,-12.75,-0.00,-0.555,0.047,0.500,36,14.44,2.50,2.95,2.50,0.852,0.792,0.012,0.237,0.621,0.857,0.217,0.162
streets,4,-26,0,0,2.25,-12.75,0.00,-0.515,0.044,0.417,34,14.56,2.62,3.25,2.00,0.838,0.833,0.035,0.224,0.517,0.836,0.373,0.201
streets,5,-26,0,0,2.75,-12.75,0.01,-0.488,0.039,0.361,30,14.86,2.74,3.54,1.50,0.823,0.875,0.051,0.197,0.448,0.814,0.530,0.230
streets,6,-26,0,0,3.25,-12.75,0.01,-0.469,0.031,0.222,24,15.15,3.03,3.95,1.00,0.802,0.917,0.063,0.158,0.276,0.784,0.687,0.269
streets,7,-26,0,0,3.75,-12.75,0.01,-0.457,0.023,0.167,18,15.45,3.33,4.45,0.50,0.777,0.958,0.070,0.118,0.207,0.747,0.843,0.289
streets,8,-26,0,0,4.25,-12.75,0.01,-0.449,0.000,0.000,0,15.86,3.74,4.95,0.00,0.752,1.000,0.075,0.000,0.000,0.711,1.000,0.315
streets,9,-26,0,0,4.75,-12.75,0.00,-0.467,0.003,0.056,2,16.27,4.15,5.45,0.50,0.727,0.958,0.064,0.013,0.069,0.674,0.843,0.273
streets,9,-26,1,0,4.75,-12.75,2.00,1.535,0.040,0.222,31,16.13,4.45,9.64,1.00,0.518,0.917,1.000,0.204,0.276,0.367,0.687,0.476
streets,10,-26,0,0,5.25,-12.75,-0.00,-0.498,0.001,0.028,1,16.77,4.65,5.95,1.00,0.702,0.917,0.046,0.007,0.034,0.637,0.687,0.240
streets,10,-26,1,0,5.25,-12.75,2.00,1.505,0.058,0.194,45,16.22,4.33,9.14,1.00,0.543,0.917,1.000,0.296,0.241,0.404,0.687,0.507
streets,11,-26,0,0,5.75,-12.75,-0.00,-0.549,0.003,0.056,2,17.27,5.15,6.45,0.50,0.677,0.958,0.016,0.013,0.069,0.601,0.842,0.243
streets,11,-26,1,0,5.75,-12.75,2.00,1.457,0.063,0.306,49,16.33,4.47,8.96,1.12,0.552,0.907,1.000,0.322,0.379,0.417,0.650,0.488
streets,12,-26,0,0,6.25,-12.75,0.06,-0.540,0.047,0.222,36,17.77,5.65,6.95,0.50,0.652,0.958,0.021,0.237,0.276,0.564,0.842,0.251
streets,13,-26,0,0,6.75,-12.75,0.19,-0.477,0.053,0.278,41,18.29,6.17,7.47,1.02,0.626,0.915,0.058,0.270,0.345,0.526,0.681,0.227
streets,14,-26,0,0,7.25,-12.75,0.33,-0.428,0.058,0.306,45,18.81,6.69,7.99,1.54,0.600,0.872,0.087,0.296,0.379,0.488,0.518,0.204
streets,15,-26,0,0,7.75,-12.75,0.47,-0.376,0.063,0.306,49,19.32,7.20,8.51,2.06,0.575,0.829,0.118,0.322,0.379,0.450,0.356,0.186
streets,16,-26,0,0,8.25,-12.75,0.56,-0.330,0.069,0.278,53,19.83,7.71,9.02,2.16,0.549,0.820,0.145,0.349,0.345,0.413,0.322,0.192
streets,17,-26,0,0,8.75,-12.75,0.63,-0.308,0.083,0.333,64,20.33,8.21,9.52,2.28,0.524,0.810,0.158,0.421,0.414,0.376,0.285,0.188
streets,18,-26,0,0,9.25,-12.75,0.68,-0.308,0.095,0.306,73,20.83,8.71,10.02,1.84,0.499,0.846,0.158,0.480,0.379,0.339,0.422,0.218
streets,19,-26,0,0,9.75,-12.75,0.69,-0.327,0.087,0.278,67,21.29,9.21,10.52,2.02,0.474,0.832,0.147,0.441,0.345,0.303,0.369,0.196
streets,-15,-25,0,1,-7.25,-12.25,2.00,0.732,0.040,0.306,31,19.74,7.90,4.05,2.62,0.797,0.782,0.775,0.204,0.379,0.777,0.180,0.399
streets,-14,-25,0,1,-6.75,-12.25,2.00,0.823,0.038,0.333,29,19.24,7.40,3.94,2.12,0.803,0.823,0.829,0.191,0.414,0.785,0.336,0.432
streets,-13,-25,0,1,-6.25,-12.25,2.00,0.912,0.040,0.417,31,18.74,6.90,3.83,1.62,0.808,0.865,0.882,0.204,0.517,0.793,0.493,0.460
streets,-12,-25,0,1,-5.75,-12.25,2.00,0.988,0.048,0.417,37,18.24,6.40,3.95,1.12,0.803,0.907,0.927,0.243,0.517,0.784,0.650,0.503
streets,-11,-25,0,1,-5.25,-12.25,2.00,1.055,0.047,0.417,36,17.83,5.98,4.12,0.71,0.794,0.941,0.966,0.237,0.517,0.771,0.778,0.531
streets,-10,-25,0,1,-4.75,-12.25,2.00,1.097,0.041,0.361,32,17.62,5.78,4.42,0.50,0.779,0.958,0.991,0.211,0.448,0.750,0.843,0.549
streets,-6,-25,0,0,-2.75,-12.25,0.01,-0.784,0.026,0.222,20,14.85,4.97,3.95,1.21,0.802,0.899,0.000,0.132,0.276,0.784,0.622,0.235
streets,-5,-25,0,0,-2.25,-12.25,0.00,-0.775,0.038,0.361,29,14.35,4.47,3.66,0.71,0.817,0.941,0.000,0.191,0.448,0.805,0.778,0.249
streets,-4,-25,0,0,-1.75,-12.25,-0.00,-0.756,0.038,0.361,29,14.06,4.06,3.36,0.50,0.832,0.958,0.000,0.191,0.448,0.827,0.843,0.263
streets,-3,-25,0,0,-1.25,-12.25,-0.00,-0.711,0.040,0.444,31,13.94,3.65,3.24,0.71,0.838,0.941,0.000,0.204,0.552,0.836,0.778,0.242
streets,-2,-25,0,0,-0.75,-12.25,-0.00,-0.687,0.039,0.500,30,13.82,3.24,3.13,1.12,0.844,0.907,0.000,0.197,0.621,0.844,0.650,0.213
streets,-1,-25,0,0,-0.25,-12.25,-0.00,-0.664,0.041,0.500,32,13.71,2.83,3.01,1.41,0.849,0.882,0.000,0.211,0.621,0.853,0.557,0.203
streets,0,-25,0,0,0.25,-12.25,-0.00,-0.636,0.045,0.583,35,13.59,2.53,3.01,1.50,0.849,0.875,0.000,0.230,0.724,0.853,0.530,0.187
streets,1,-25,0,0,0.75,-12.25,-0.00,-0.596,0.045,0.500,35,13.71,2.24,3.13,1.62,0.844,0.865,0.000,0.230,0.621,0.844,0.493,0.196
streets,2,-25,0,0,1.25,-12.25,-0.00,-0.563,0.047,0.472,36,13.83,2.12,3.24,1.83,0.838,0.848,0.007,0.237,0.586,0.836,0.428,0.193
streets,3,-25,0,0,1.75,-12.25,-0.00,-0.539,0.045,0.444,35,13.94,2.00,3.36,2.12,0.832,0.823,0.021,0.230,0.552,0.827,0.335,0.185
streets,4,-25,0,0,2.25,-12.25,0.00,-0.510,0.047,0.472,36,14.15,2.12,3.66,2.00,0.817,0.833,0.038,0.237,0.586,0.805,0.373,0.188
streets,5,-25,0,0,2.75,-12.25,0.00,-0.484,0.043,0.333,33,14.45,2.33,3.95,1.50,0.802,0.875,0.054,0.217,0.414,0.784,0.530,0.234
streets,6,-25,0,0,3.25,-12.25,0.00,-0.482,0.039,0.333,30,14.74,2.62,4.25,1.00,0.788,0.917,0.055,0.197,0.414,0.762,0.687,0.249
streets,7,-25,0,0,3.75,-12.25,0.00,-0.470,0.031,0.222,24,15.15,3.03,4.66,0.50,0.767,0.958,0.062,0.158,0.276,0.732,0.843,0.282
streets,8,-25,0,0,4.25,-12.25,0.00,-0.460,0.000,0.000,0,15.65,3.53,5.07,0.00,0.746,1.000,0.068,0.000,0.000,0.702,1.000,0.311
streets,9,-25,0,0,4.75,-12.25,0.00,-0.464,0.003,0.056,2,16.15,4.03,5.57,0.50,0.721,0.958,0.066,0.013,0.069,0.665,0.843,0.272
streets,9,-25,1,0,4.75,-12.25,2.00,1.538,0.040,0.306,31,15.63,4.95,9.70,1.50,0.515,0.875,1.000,0.204,0.379,0.363,0.530,0.436
streets,10,-25,0,0,5.25,-12.25,-0.00,-0.494,0.003,0.056,2,16.65,4.53,6.07,1.00,0.696,0.917,0.048,0.013,0.069,0.629,0.687,0.235
streets,10,-25,1,0,5.25,-12.25,2.00,1.508,0.047,0.250,36,15.72,4.83,9.20,1.50,0.540,0.875,1.000,0.237,0.310,0.400,0.530,0.460
streets,11,-25,0,0,5.75,-12.25,-0.00,-0.548,0.003,0.056,2,17.15,5.03,6.57,0.50,0.671,0.958,0.016,0.013,0.069,0.592,0.842,0.242
streets,11,-25,1,0,5.75,-12.25,2.00,1.457,0.065,0.333,50,15.83,4.95,9.02,1.62,0.549,0.865,1.000,0.329,0.414,0.413,0.493,0.460
streets,12,-25,0,0,6.25,-12.25,0.06,-0.552,0.040,0.306,31,17.66,5.53,7.07,0.50,0.646,0.958,0.013,0.204,0.379,0.555,0.842,0.225
streets,13,-25,0,0,6.75,-12.25,0.18,-0.501,0.047,0.333,36,18.17,6.05,7.59,1.02,0.621,0.915,0.044,0.237,0.414,0.518,0.681,0.204
streets,14,-25,0,0,7.25,-12.25,0.29,-0.479,0.054,0.389,42,18.68,6.56,8.10,1.43,0.595,0.881,0.057,0.276,0.483,0.480,0.552,0.179
streets,15,-25,0,0,7.75,-12.25,0.42,-0.427,0.060,0.417,46,19.20,7.08,8.61,1.86,0.569,0.845,0.088,0.303,0.517,0.443,0.418,0.160
streets,16,-25,0,0,8.25,-12.25,0.52,-0.394,0.066,0.417,51,19.71,7.58,9.12,2.28,0.544,0.810,0.107,0.336,0.517,0.405,0.286,0.146
streets,17,-25,0,0,8.75,-12.25,0.61,-0.355,0.082,0.417,63,20.21,8.09,9.63,2.16,0.519,0.820,0.130,0.414,0.517,0.368,0.323,0.166
streets,18,-25,0,0,9.25,-12.25,0.67,-0.341,0.100,0.500,77,20.72,8.59,10.13,1.84,0.493,0.847,0.139,0.507,0.621,0.331,0.424,0.180
streets,19,-25,0,0,9.75,-12.25,0.70,-0.338,0.096,0.389,74,20.79,9.10,10.63,2.25,0.468,0.812,0.141,0.487,0.483,0.295,0.294,0.170
streets,-15,-24,0,1,-7.25,-11.75,2.00,0.746,0.041,0.278,32,19.62,7.78,4.55,2.74,0.772,0.772,0.784,0.211,0.345,0.740,0.143,0.395
streets,-14,-24,0,1,-6.75,-11.75,2.00,0.837,0.040,0.306,31,19.12,7.28,4.44,2.24,0.778,0.814,0.837,0.204,0.379,0.748,0.299,0.430
streets,-13,-24,0,1,-6.25,-11.75,2.00,0.926,0.044,0.361,34,18.62,6.78,4.33,1.83,0.783,0.848,0.890,0.224,0.448,0.756,0.428,0.460
streets,-12,-24,0,1,-5.75,-11.75,2.00,1.001,0.049,0.389,38,18.12,6.28,4.45,1.41,0.778,0.882,0.935,0.250,0.483,0.748,0.557,0.491
streets,-11,-24,0,1,-5.25,-11.75,2.00,1.053,0.049,0.417,38,17.62,5.78,4.58,1.00,0.771,0.917,0.965,0.250,0.517,0.738,0.687,0.513
streets,-10,-24,0,1,-4.75,-11.75,2.00,1.089,0.043,0.361,33,17.12,5.28,4.83,0.50,0.758,0.958,0.987,0.217,0.448,0.720,0.843,0.543
streets,-9,-24,0,1,-4.25,-11.75,2.00,1.139,0.019,0.250,15,16.71,4.87,5.13,0.50,0.744,0.958,1.000,0.099,0.310,0.698,0.843,0.539
streets,-8,-24,0,1,-3.75,-11.75,2.00,1.178,0.000,0.000,0,16.30,4.45,5.63,0.00,0.719,1.000,1.000,0.000,0.000,0.661,1.000,0.582
