ti	archetype	i	component	level	status	deser_addr	grammar	bits_typ	code_source	doc_field	product_use	meaning_fr	exploitable_fr	confidence	notes
35	biped-spartan	59	biped-spartan-ability-non-predicted-state	1	partiel	FUN_142f02994	etiquette + corps ; etiquette 3 (FUN_142f25e90) = evenement de grappin par PAIRES a 0,150 s (corps LEGER = le tir, corps LOURD = l'accroche), chacun portant une POSITION ABSOLUE quantifiee aux largeurs de la carte, plus une queue R(3) sous param_4 = 2. ported=false sur Zero3 != 0 ou Inner hors {1,2}	variable (29 valeurs distinctes)	traverse.go:855	ReplayDocument.GrappleLines	rejeu : grappleLines[] (schema 8) — la ligne blanche du joueur vers son ancre, fenetre [t0,t1] par vie	l'etat non predit de la capacite — et, pour l'etiquette 3, LE GRAPPIN	Deux reports ouverts : (1) les corps a DRAPEAUX != 000 (8 records sur 210) n'ont pas de grammaire etablie ; (2) la semantique des DEUX vecteurs dir24+mag12 du corps LOURD (et du R(24)+R(9) de queue) est inconnue — ils pourraient porter la force de traction.	haute	niveau_jeu=2
35	biped-spartan	60	simulation-state-component	2	partiel	FUN_142ED6D88	R(1) drapeau ; si 1 : 2 x (R1[R5]) + 4 x R(16) + 2 x R(2) + 4 x R(16) + (R1[R19] + R8) + queue handle CONDITIONNELLE. Structure connue ; la queue depend d'un predicat sur les vecteurs decodes	168 de structure connue + queue	traverse.go:861		aucun	l'etat de simulation de l'entite	SEUL trou statique des 64 composants du bipede, et il cause 83 % des desynchronisations d'une lecture d'etat complet. Le lot R7-b a RESOLU sa queue (le predicat de garde est vrai par construction) dans un autre worktree ; la bascule reste bloquee parce que la queue tirerait ses largeurs d'axe d'un uniforme 14 qui n'est la largeur d'AUCUNE carte.	haute	niveau_jeu=1
35	biped-spartan	61	simulation-state-playback-component	1	porte	FUN_142ed6d20	thunk 142f02454 -> FUN_142ed6d20, verifie live	inconnu	traverse.go:869		aucun	l'etat de simulation cate RELECTURE (propre au film)	Composant propre au mode film : peu de valeur produit attendue.	moyenne	
35	biped-spartan	62	biped-slide-component	1	porte	FUN_142f02978	FUN_142f02978 -> FUN_142f26ce8	inconnu	traverse.go:872		aucun	la GLISSADE	Glissades datees et localisees : un geste caracteristique du jeu, decode et jete. A publier avec i54 et i29 comme une seule couche mouvement.	moyenne	
35	biped-spartan	63	biped-action-component	1	partiel	FUN_142f027f4	boucle 1 sur etiquettes connues, puis une boucle 2 dont le compteur est un POPCOUNT d'un masque RAM de 73 bits absent du flux -> ported=false quand elle s'ouvre	196-210	traverse.go:875		aucun	l'ACTION en cours du bipede (le plus large des composants de queue)	LIMITE DURE hors ligne : le compteur vit en RAM. Mesure R7-b : i63 ne desynchronise jamais sur le corpus d'image-cle mais franchit la frontiere du record dans 19-23 % des cas — dernier et plus large composant, il ABSORBE la derive amont plutat qu'il ne la cree.	haute	
36	inconnu	0	object-position-component	0	porte	FUN_14076e29c			traverse.go:259		aucun	inconnu		aucune	niveau_jeu=1
36	inconnu	1	object-translational-velocity-component	1	porte	FUN_14076e228			traverse.go:289		aucun	inconnu		aucune	
36	inconnu	2	object-forward-and-up-component	1	porte				traverse.go:780		aucun	inconnu		aucune	
36	inconnu	3	object-angular-velocity-component	1	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	
36	inconnu	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
36	inconnu	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
36	inconnu	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
36	inconnu	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
36	inconnu	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
36	inconnu	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
36	inconnu	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
36	inconnu	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
36	inconnu	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
36	inconnu	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
36	inconnu	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
36	inconnu	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
36	inconnu	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
36	inconnu	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
36	inconnu	18	item-at-rest-component	0	porte	FUN_140ff91e4			traverse.go:327		aucun	inconnu		aucune	niveau_jeu=1
36	inconnu	19	item-ignore-player-component	1	porte	FUN_141101120			traverse.go:307		aucun	inconnu		aucune	
37	equipment / item (objet du monde)	0	object-position-component	0	porte	FUN_14076e29c	R(1) precHigh ; si 0 -> R(1) index-sel [+ R(1) index de region] + 3 axes aux largeurs de la CARTE + R(2) de queue ; si 1 -> 59 bits (AABB + queue)	45 (porte 3 bits + 13/13/14 sur Cliffhanger + 2)	traverse.go:259		rejeu : equipmentPlacements[].x/y/z (schema 9) — les poses de mur, de capteur et des objets du monde	la POSITION de l'objet dans le monde (chemin world-object : position ABSOLUE a chaque image, pas de delta)	Controle passe : 97,2 % de 628 368 echantillons dans l'emprise des joueurs du meme film, 12 films sur 12. C'est l'acquis solide de l'archetype.	haute	niveau_jeu=1
37	equipment / item (objet du monde)	1	object-translational-velocity-component	1	porte	FUN_14076e228	R(1) [+ R(19) direction + R(10) magnitude]	1-30	traverse.go:289		aucun	la vitesse de l'objet (un objet pose ne bouge pas ; un objet lance, si)	Distinguer un objet EN VOL d'un objet POSE : daterait l'instant exact ou une pose se fige, sans passer par equipment-deployed.	moyenne	
37	equipment / item (objet du monde)	2	object-forward-and-up-component	1	porte		meme deser que le bipede i2	9	traverse.go:780		aucun	l'orientation de l'objet	Le lot des poses a mesure que le record de CREATION ne porte AUCUNE orientation d'objet (le cap dessine vient du POSEUR). Si ce composant en porte une en delta, l'arc du mur serait oriente par l'objet et non par le geste. NON VERIFIE.	basse	
37	equipment / item (objet du monde)	3	object-angular-velocity-component	1	porte	FUN_140d70998	meme deser que le bipede i3	9-28	traverse.go:204		aucun	vitesse de rotation de l'objet	inconnu	basse	
37	equipment / item (objet du monde)	4	object-body-vitality-component	1	porte		R(8) + 3 x R(1)	11	traverse.go:783		aucun	les points de vie de l'objet (un mur se detruit)	La SANTE d'un mur de protection : combien de degats il a absorbe avant de tomber. Une metrique produit directe, jamais mesuree.	basse	
37	equipment / item (objet du monde)	5	object-shield-vitality-component	1	porte		8/16/12	29	traverse.go:786		aucun	bouclier de l'objet	idem i4	basse	
37	equipment / item (objet du monde)	6	object-region-state-component	1	porte		boucle de regions	inconnu	traverse.go:217		aucun	etat des regions de l'objet	inconnu	basse	
37	equipment / item (objet du monde)	7	object-damage-sections-component	1	porte		boucle de sections	inconnu	traverse.go:220		aucun	sections de degats de l'objet	inconnu	basse	
37	equipment / item (objet du monde)	8	object-constraint-component	1	porte		inconnue	inconnu	traverse.go:223		aucun	contraintes physiques	inconnu	basse	
37	equipment / item (objet du monde)	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94	R(1) + R(5) + TLV saute	variable	traverse.go:774		aucun	identite multijoueur de l'objet (bloc TLV)	Meme alerte de polarite qu'au bipede. Le variant-name de ce bloc a ete probe par le lot R3 (voie H1) et REFUTE : 0 record bit-exact sur 1 226 en image-cle.	basse	
37	equipment / item (objet du monde)	10	object-parent-state-component	1	porte		branche sur param_4	variable	traverse.go:226		aucun	l'objet est-il attache a une autre entite	Un lien objet -> porteur serait exactement le pont manquant entre une pose et son poseur (aujourd'hui devine par proximite a moins de 3 m). NON VERIFIE.	basse	niveau_jeu=3
37	equipment / item (objet du monde)	11	object-dead-state-component	3	porte	FUN_140c1dce0	forme LEGERE (UN seul bit) : la forme lourde est reservee aux ti 0x23 et 0x28	1	traverse.go:789		aucun	la DESTRUCTION de l'objet	Daterait la destruction d'un mur ou d'un capteur au bit pres, la ou les poses se ferment aujourd'hui a la fin de la vie d'objet.	moyenne	niveau_jeu=1
37	equipment / item (objet du monde)	12	object-scale-component	1	porte		champ court	inconnu	traverse.go:229		aucun	echelle de l'objet	La TAILLE de la pose (rayon de l'arc dessine aujourd'hui en dur). Non verifie.	basse	niveau_jeu=2
37	equipment / item (objet du monde)	13	object-maximum-vitalities-component	2	porte		champ court	8	traverse.go:232		aucun	maxima de vie de l'objet	Normaliserait i4/i5 de l'objet. Non verifie.	basse	niveau_jeu=3
37	equipment / item (objet du monde)	14	object-dissolver-component	3	porte	FUN_1407ef088	champ court	4	traverse.go:235		aucun	dissolution de l'objet	inconnu	basse	niveau_jeu=1
37	equipment / item (objet du monde)	15	object-low-frequency-component	1	porte	FUN_1407ef088	FUN_1407ef088	72	traverse.go:238		aucun	bloc basse frequence de l'objet	inconnu	basse	niveau_jeu=2
37	equipment / item (objet du monde)	16	object-physics-flags-component	2	porte		champ de drapeaux	inconnu	traverse.go:241		aucun	drapeaux physiques de l'objet	Au sol / en vol : redondant avec i1 et i18.	basse	niveau_jeu=1
37	equipment / item (objet du monde)	17	object-frame-configuration-component	1	porte		param_4 = 0	52	traverse.go:244		aucun	configuration du repere de l'objet	inconnu	basse	niveau_jeu=0
37	equipment / item (objet du monde)	18	item-at-rest-component	0	porte	FUN_140ff91e4	R(1) drapeau (FUN_140ff91e4)	1	traverse.go:327		aucun	l'objet est AU REPOS (il a fini de rouler et s'est fige)	Le drapeau exact qui dit qu'une pose est stabilisee : meilleur que la proximite temporelle employee aujourd'hui pour figer une pose. Un bit, deja lu, jamais publie.	haute	niveau_jeu=1
37	equipment / item (objet du monde)	19	item-ignore-player-component	1	porte	FUN_141101120	FUN_141101120	inconnu	traverse.go:307		aucun	l'objet ignore un joueur donne (periode d'immunite au ramassage)	S'il porte l'identifiant du joueur ignore, c'est un candidat au pont pose -> poseur. Jamais sonde.	moyenne	
37	equipment / item (objet du monde)	20	equipment-deployed-component	1	porte	FUN_142ed4618	R(1) drapeau (FUN_142ed4618)	1	traverse.go:330	ReplayDocument.EquipmentPlacements	publie par hook (SetEquipmentStateHook) et consomme par l'assemblage des poses	l'equipement est DEPLOYE	Mesure : 3 839 annonces au masque sur 1 097 619 records, 3 820 lues, 0 porte fermee. Ne porte AUCUNE identite.	haute	niveau_jeu=0
37	equipment / item (objet du monde)	21	equipment-activated-component	0	porte		R(3) (8 valeurs, aucune nommee)	3	traverse.go:344	ReplayDocument.EquipmentPlacements	publie par hook	l'equipement est ACTIVE (le geste d'usage)	VERDICT ECRIT : ne permet PAS de dater l'activation. 2 121 transmissions sur 1 097 619 records (0,19 %), 949 vies sur 6 904 en recoivent une valeur dont 227 seulement APRES le premier record de la vie ; 81 transitions sur 12 matchs. Piste close, sauf a nommer les 8 valeurs de R(3).	haute	
37	equipment / item (objet du monde)	22	equipment-control-signal-component	0	porte	FUN_14101cd94	R(4) + R(1) [+ lecture quantifiee]	5+	traverse.go:359		aucun	le signal de contrale de l'equipement	Jamais mesure. 4 bits enumerables : candidat a un etat d'equipement (allume / eteint / en charge).	moyenne	
37	equipment / item (objet du monde)	23	equipment-creator-component	0	porte	FUN_142ed45f4	R(1) [si 0 : R(5)]	1-6	traverse.go:365	ReplayDocument.EquipmentPlacements	publie par hook	QUI a cree l'equipement	VERDICT ECRIT : ce n'est NI un emplacement de bipede (0 valeur sur 1 328 dans la bande des emplacements) NI un index de joueur (28 valeurs distinctes sur un film a 8 joueurs). La piste du createur est close par cette voie.	haute	
37	equipment / item (objet du monde)	24	equipment-energy-component	0	porte	FUN_141087bec	R(14)	14	traverse.go:368	ReplayDocument.EquipmentPlacements	publie par hook	l'ENERGIE restante de l'equipement	5 268 annonces, 5 217 lues, 0 porte fermee. Une jauge de 14 bits jamais portee a l'ecran : la duree de vie restante d'un mur ou d'un capteur.	haute	
37	equipment / item (objet du monde)	25	equipment-being-hacked-component	0	porte	FUN_142ed441c	R(8)	8	traverse.go:417		aucun	l'equipement est en train d'etre PIRATE par l'adversaire	Un adversaire qui neutralise votre capteur : un fait de jeu, decode, jamais lu.	haute	
37	equipment / item (objet du monde)	26	equipment-energy-delay-ticks-left-component	0	porte	FUN_140dda128	R(10)	10	traverse.go:420		aucun	le COMPTE A REBOURS avant que l'equipement reprenne de l'energie	10 608 annonces au masque sur 12 films — DEUX FOIS l'energie, CINQ FOIS l'activation. C'est le 2e canal le plus bavard de l'archetype, il est PORTE, et il n'a jamais ete lu. Report ouvert au registre.	haute	
37	equipment / item (objet du monde)	27	equipment-charges-remaining-component	0	porte	FUN_142ed4518	R(8)	8	traverse.go:423		aucun	le nombre de CHARGES restantes de l'equipement	16 125 annonces au masque sur 12 films : le canal LE PLUS bavard de ti=37 (3,1 fois l'energie, 7,6 fois l'activation). PORTE, jamais lu. Une charge qui decroit DATE un usage — c'est la voie encore ouverte pour dater l'activation, mise EN RESERVE par decision utilisateur le 16/08. Report ouvert au registre.	haute	
37	equipment / item (objet du monde)	28	equipment-tracked-object-handles-stack-component	0	porte	FUN_140f72dec	FUN_140f72dec (pile de handles)	variable	traverse.go:756		aucun	la pile des objets SUIVIS par l'equipement (ce que le capteur a detecte)	Litteralement « qui le capteur de menaces a repere ». Ce sont des handles runtime, donc non resolus en joueurs — mais leur NOMBRE dirait deja combien d'ennemis le capteur voyait. Jamais mesure.	moyenne	
37	equipment / item (objet du monde)	29	equipment-command-tick-component	0	porte	FUN_140e0a564	FUN_140e0a564 (table ECS live)	inconnu	traverse.go:759		aucun	le tick de commande de l'equipement	Horloge interne : utile a un recalage, pas au produit.	moyenne	niveau_jeu=1
37	equipment / item (objet du monde)	30	equipment-has-infinite-uses-component	1	porte	FUN_142ed4640	R(1)	1	traverse.go:762		aucun	l'equipement a des usages ILLIMITES (socle de carte contre equipement de joueur)	UN BIT qui separerait probablement le mobilier de carte de l'equipement pose par un joueur — exactement la question laissee ouverte par le verdict 0.6 (« sept equipements ou deployables seuls ? »). Jamais lu.	haute	
38	generic-rigid-body (corps rigide)	0	object-position-component	0	porte	FUN_14076e29c	chemin world-object	45	traverse.go:259		aucun	position du corps rigide	Les BIDONS A FUSION explosifs de la carte sont des corps rigides : leur position et leur destruction expliqueraient une partie des morts « sans revendication ».	moyenne	niveau_jeu=1
38	generic-rigid-body (corps rigide)	1	object-translational-velocity-component	1	porte	FUN_14076e228	R(1) [+ R(19) + R(10)]	1-30	traverse.go:289		aucun	vitesse du corps rigide	inconnu	moyenne	
38	generic-rigid-body (corps rigide)	2	object-forward-and-up-dynamic-precision-component	1	porte	FUN_142ed3fcc	reutilise le deser i2 du bipede	9	traverse.go:292		aucun	orientation du corps rigide	inconnu	haute	niveau_jeu=2
38	generic-rigid-body (corps rigide)	3	object-angular-velocity-component	2	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	niveau_jeu=1
38	generic-rigid-body (corps rigide)	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
38	generic-rigid-body (corps rigide)	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
38	generic-rigid-body (corps rigide)	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
38	generic-rigid-body (corps rigide)	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
38	generic-rigid-body (corps rigide)	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
38	generic-rigid-body (corps rigide)	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
38	generic-rigid-body (corps rigide)	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
38	generic-rigid-body (corps rigide)	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
38	generic-rigid-body (corps rigide)	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
38	generic-rigid-body (corps rigide)	18	generic-rigid-body-transforms-component	0	porte	FUN_142f036f0	FUN_142f036f0	inconnu	traverse.go:356		aucun	les transformations du corps rigide (pose complete)	inconnu	haute	niveau_jeu=1
38	generic-rigid-body (corps rigide)	19	animated-mesh-dynamic-state-component	1	porte	FUN_142f0258c	R(8) + R(1) + R(16)	25	traverse.go:405		aucun	l'etat d'une piece animee (porte qui s'ouvre, ascenseur)	L'etat des PORTES et des ascenseurs de la carte : un fond de carte qui bouge avec le match. Decode, jete.	haute	
39	inconnu	0	object-position-component	0	porte	FUN_14076e29c			traverse.go:259		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	1	object-translational-velocity-component	1	porte	FUN_14076e228			traverse.go:289		aucun	inconnu		aucune	
39	inconnu	2	object-forward-and-up-dynamic-precision-component	1	porte	FUN_142ed3fcc			traverse.go:292		aucun	inconnu		aucune	niveau_jeu=2
39	inconnu	3	object-angular-velocity-component	2	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
39	inconnu	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
39	inconnu	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
39	inconnu	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
39	inconnu	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
39	inconnu	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
39	inconnu	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
39	inconnu	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
39	inconnu	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
39	inconnu	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
39	inconnu	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
39	inconnu	18	generic-rigid-body-transforms-component	0	porte	FUN_142f036f0			traverse.go:356		aucun	inconnu		aucune	niveau_jeu=1
39	inconnu	19	animated-mesh-dynamic-state-component	1	porte	FUN_142f0258c			traverse.go:405		aucun	inconnu		aucune	
40	vehicule (presume)	0	object-position-dynamic-precision-component	0	porte				traverse.go:198		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	1	object-translational-velocity-dynamic-precision-component	1	porte				traverse.go:201		aucun	inconnu		aucune	
40	vehicule (presume)	2	object-forward-and-up-dynamic-precision-component	1	porte	FUN_142ed3fcc			traverse.go:292		aucun	inconnu		aucune	niveau_jeu=2
40	vehicule (presume)	3	object-angular-velocity-dynamic-precision-component	2	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
40	vehicule (presume)	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
40	vehicule (presume)	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
40	vehicule (presume)	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
40	vehicule (presume)	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
40	vehicule (presume)	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
40	vehicule (presume)	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
40	vehicule (presume)	11	object-dead-state-component	3	porte	FUN_140c1dce0	forme LOURDE, la meme que le bipede	191	traverse.go:789		aucun	la destruction du vehicule + la source du degat fatal	L'arme qui a detruit un vehicule, avec la meme grammaire qui a resolu l'arme du kill a 97,6 %. Jamais exploite (les vehicules sont rares dans le corpus d'arene).	moyenne	niveau_jeu=1
40	vehicule (presume)	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
40	vehicule (presume)	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
40	vehicule (presume)	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
40	vehicule (presume)	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
40	vehicule (presume)	18	unit-control-component	0	porte				traverse.go:894		aucun	inconnu		aucune	niveau_jeu=2
40	vehicule (presume)	19	unit-actor-control-component	2	porte				traverse.go:247		aucun	inconnu		aucune	
40	vehicule (presume)	20	unit-actor-state-component	2	porte				traverse.go:250		aucun	inconnu		aucune	niveau_jeu=4
40	vehicule (presume)	21	unit-desired-aiming-vector-component	4	porte				traverse.go:918		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	22	unit-grenade-counts-component	1	porte				traverse.go:897		aucun	inconnu		aucune	
40	vehicule (presume)	23	unit-malleable-property-component	1	porte	FUN_140fea4c0			traverse.go:253		aucun	inconnu		aucune	niveau_jeu=4
40	vehicule (presume)	24	unit-low-frequency-component	4	porte				traverse.go:912		aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	25	unit-command-tick-component	1	porte				traverse.go:909		aucun	inconnu		aucune	
40	vehicule (presume)	26	unit-equipment-component	1	porte				traverse.go:900		aucun	inconnu		aucune	
40	vehicule (presume)	27	unit-stun-component	1	porte				traverse.go:915		aucun	inconnu		aucune	
40	vehicule (presume)	28	unit-active-camo-state-component	1	porte				traverse.go:906		aucun	inconnu		aucune	
40	vehicule (presume)	29	unit-crouch-component	1	porte				traverse.go:903		aucun	inconnu		aucune	niveau_jeu=0
40	vehicule (presume)	30	vehicle-auto-turret-triggers-component	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	31	vehicle-auto-turret-aiming-vector-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	32	vehicle-transformed-or-desired-open-state-changed-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	33	vehicle-type-state-component	1	non_porte						aucun	inconnu		aucune	niveau_jeu=0
40	vehicule (presume)	34	vehicle-type-physics-component	0	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	35	vehicle-auto-turret-target-component	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
40	vehicule (presume)	36	vehicle-sentry-state-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	37	vehicle-emp-timer-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	38	vehicle-weapon-set-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	39	vehicle-auto-turret-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	40	vehicle-equipment-turret-parent-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	41	vehicle-seats-override-pitch-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	42	vehicle-seats-override-yaw-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	43	simulation-state-component	1	partiel	FUN_142ED6D88			traverse.go:861		aucun	inconnu		aucune	
40	vehicule (presume)	44	simulation-state-playback-component	1	porte	FUN_142ed6d20			traverse.go:869		aucun	inconnu		aucune	
40	vehicule (presume)	45	air-drop-flight-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	46	warp-component	1	non_porte						aucun	inconnu		aucune	
40	vehicule (presume)	47	vehicle-low-frequency-component	1	non_porte						aucun	inconnu		aucune	
41	projectile	0	object-position-component	0	porte	FUN_14076e29c	chemin world-object : position ABSOLUE quantifiee aux largeurs de la carte	45	traverse.go:259		rejeu : projectiles[].p (trajectoires, schema) et grenades[].proj (le point de repos du vol d'une grenade)	la position du projectile a chaque image	Correctif de 2026-08-15 : avant, TOUTES les cartes dequantifiaient aux largeurs de Cliffhanger (part des projectiles dans l'emprise des joueurs : 0,09 a 65 %). Avec les largeurs du catalogue : 98,96 a 99,79 %.	haute	niveau_jeu=1
41	projectile	1	object-translational-velocity-component	1	porte	FUN_14076e228	R(1) [+ R(19) + R(10)]	1-30	traverse.go:289		aucun	la vitesse du projectile	Vitesse initiale d'un projectile : distinguerait une roquette d'une balle sans lire l'arme.	moyenne	
41	projectile	2	object-forward-and-up-component	1	porte				traverse.go:780		aucun	inconnu		aucune	
41	projectile	3	object-angular-velocity-component	1	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	
41	projectile	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
41	projectile	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
41	projectile	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
41	projectile	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
41	projectile	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
41	projectile	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
41	projectile	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
41	projectile	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
41	projectile	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
41	projectile	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
41	projectile	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
41	projectile	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
41	projectile	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
41	projectile	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
